States,District,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
rajasthan,jhunjhunu,2022,4,TOTAL,13984497,29279732154.496353
sikkim,south,2018,1,TOTAL,11355,16098282.748140384
sikkim,west,2018,1,TOTAL,4845,7468491.334182342
sikkim,east,2018,1,TOTAL,24432,35907388.054869555
sikkim,north,2018,1,TOTAL,3446,5176776.803176152
sikkim,south,2018,2,TOTAL,16740,27651617.534535274
sikkim,west,2018,2,TOTAL,10671,19368446.48352459
sikkim,east,2018,2,TOTAL,40432,83823658.19224699
sikkim,north,2018,2,TOTAL,6735,12849363.319488723
sikkim,south,2018,3,TOTAL,24662,40036375.9623436
sikkim,west,2018,3,TOTAL,14121,33797876.56771384
sikkim,east,2018,3,TOTAL,59571,133322127.02823457
sikkim,north,2018,3,TOTAL,10146,27923847.395025603
sikkim,south,2018,4,TOTAL,34495,60113689.048481904
sikkim,west,2018,4,TOTAL,19567,51859359.64770544
sikkim,east,2018,4,TOTAL,84485,216960325.35148895
sikkim,north,2018,4,TOTAL,15986,54207984.03057738
sikkim,south,2019,1,TOTAL,47506,76869333.72007152
sikkim,west,2019,1,TOTAL,21489,46329216.02416058
sikkim,east,2019,1,TOTAL,155482,291845617.9832262
sikkim,north,2019,1,TOTAL,15810,42949466.656635895
sikkim,south,2019,2,TOTAL,45712,82937894.82004634
sikkim,west,2019,2,TOTAL,26024,63325567.8423853
sikkim,east,2019,2,TOTAL,297652,538259507.8024242
sikkim,north,2019,2,TOTAL,18856,54371272.971085116
sikkim,south,2019,3,TOTAL,61142,106415589.26391001
sikkim,west,2019,3,TOTAL,33550,66514136.575647816
sikkim,east,2019,3,TOTAL,429201,643298304.6767757
sikkim,north,2019,3,TOTAL,28543,68488417.92409426
sikkim,south,2019,4,TOTAL,73099,121803196.14604722
sikkim,west,2019,4,TOTAL,43955,92445262.76900172
sikkim,east,2019,4,TOTAL,616761,877636921.1534436
sikkim,north,2019,4,TOTAL,33255,84624221.58772576
sikkim,south,2020,1,TOTAL,82456,138401236.4081525
sikkim,west,2020,1,TOTAL,49913,100981561.51060593
sikkim,east,2020,1,TOTAL,360279,729478141.5689781
sikkim,north,2020,1,TOTAL,35470,84615332.45666516
sikkim,south,2020,2,TOTAL,95669,152837659.21956825
sikkim,west,2020,2,TOTAL,69860,121265798.69496223
sikkim,east,2020,2,TOTAL,304581,653853477.4965272
sikkim,north,2020,2,TOTAL,47621,126661852.85020877
sikkim,south,2020,3,TOTAL,104888,202497013.7266165
sikkim,west,2020,3,TOTAL,79994,165556236.37028116
sikkim,east,2020,3,TOTAL,353881,869648385.4220288
sikkim,north,2020,3,TOTAL,57672,163225093.14147198
sikkim,south,2020,4,TOTAL,130339,292804584.22659683
sikkim,west,2020,4,TOTAL,95163,245657098.12953633
sikkim,east,2020,4,TOTAL,428732,1129627876.1171591
sikkim,north,2020,4,TOTAL,80801,251186246.6496318
sikkim,south,2021,1,TOTAL,127233,310128541.24028677
sikkim,west,2021,1,TOTAL,88532,254432217.49525508
sikkim,east,2021,1,TOTAL,516158,1432658383.1323361
sikkim,north,2021,1,TOTAL,68266,220448584.97284672
sikkim,south,2021,2,TOTAL,157530,344012187.23706484
sikkim,west,2021,2,TOTAL,102322,248942844.2100811
sikkim,east,2021,2,TOTAL,635504,1575867390.7924504
sikkim,north,2021,2,TOTAL,81358,256077157.4357005
sikkim,south,2021,3,TOTAL,188063,416609481.70282745
sikkim,west,2021,3,TOTAL,116665,312940476.16548187
sikkim,east,2021,3,TOTAL,757493,1937906268.9017417
sikkim,north,2021,3,TOTAL,98373,321880637.03834116
sikkim,south,2021,4,TOTAL,238464,546711693.4617904
sikkim,west,2021,4,TOTAL,146397,436365769.14490384
sikkim,east,2021,4,TOTAL,1071092,2791933180.3838186
sikkim,north,2021,4,TOTAL,128392,421772618.6452949
sikkim,south,2022,1,TOTAL,281076,619438912.3531296
sikkim,west,2022,1,TOTAL,165446,468296204.3106276
sikkim,east,2022,1,TOTAL,1173942,2887894588.7435055
sikkim,north,2022,1,TOTAL,123838,391801570.4561584
sikkim,south,2022,2,TOTAL,391808,756330708.2028978
sikkim,west,2022,2,TOTAL,215921,578171483.8935819
sikkim,east,2022,2,TOTAL,1540255,3736097005.542384
sikkim,north,2022,2,TOTAL,174097,540506472.6682708
sikkim,south,2022,3,TOTAL,406488,760409362.3196087
sikkim,west,2022,3,TOTAL,204845,503543689.90772784
sikkim,east,2022,3,TOTAL,1604446,3375012613.0491495
sikkim,north,2022,3,TOTAL,180979,523914878.6149709
sikkim,south,2022,4,TOTAL,410951,731151545.284701
sikkim,west,2022,4,TOTAL,222875,569473212.1510196
sikkim,east,2022,4,TOTAL,2227237,4615052808.218626
sikkim,north,2022,4,TOTAL,197276,542707823.7654651
tamil-nadu,tiruchirappalli,2018,1,TOTAL,149186,262528157.21513474
tamil-nadu,ramanathapuram,2018,1,TOTAL,24581,45696810.24106984
tamil-nadu,krishnagiri,2018,1,TOTAL,153618,253907426.24551624
tamil-nadu,cuddalore,2018,1,TOTAL,89956,139521484.6215473
tamil-nadu,kancheepuram,2018,1,TOTAL,308279,538409899.0029244
tamil-nadu,tiruppur,2018,1,TOTAL,239740,423271979.6901945
tamil-nadu,dharmapuri,2018,1,TOTAL,63975,104176495.50900334
tamil-nadu,thoothukkudi,2018,1,TOTAL,37172,55782894.98005988
tamil-nadu,thanjavur,2018,1,TOTAL,88574,145796314.2349676
tamil-nadu,madurai,2018,1,TOTAL,129858,232151304.34595776
tamil-nadu,tiruvannamalai,2018,1,TOTAL,72372,91216191.60044219
tamil-nadu,salem,2018,1,TOTAL,219916,375963971.67826045
tamil-nadu,nagapattinam,2018,1,TOTAL,25394,46160213.432165846
tamil-nadu,tirupathur,2018,1,TOTAL,38799,56805034.731481194
tamil-nadu,ariyalur,2018,1,TOTAL,16068,28339477.987306528
tamil-nadu,chennai,2018,1,TOTAL,2656230,4281137762.522443
tamil-nadu,the nilgiris,2018,1,TOTAL,29334,55552425.89904122
tamil-nadu,erode,2018,1,TOTAL,114560,198072372.78111735
tamil-nadu,karur,2018,1,TOTAL,42198,76141519.7297589
tamil-nadu,kallakkurichi,2018,1,TOTAL,32666,53643331.73237315
tamil-nadu,viluppuram,2018,1,TOTAL,59239,96341148.1997363
tamil-nadu,pudukkottai,2018,1,TOTAL,35973,65083487.93183671
tamil-nadu,perambalur,2018,1,TOTAL,13293,19364164.454744175
tamil-nadu,coimbatore,2018,1,TOTAL,533919,913824434.6276875
tamil-nadu,virudhunagar,2018,1,TOTAL,40154,64399880.89336612
tamil-nadu,dindigul,2018,1,TOTAL,65863,118771377.44963284
tamil-nadu,sivaganga,2018,1,TOTAL,34130,63944318.44032206
tamil-nadu,tenkasi,2018,1,TOTAL,24822,39439630.85720312
tamil-nadu,chengalpattu,2018,1,TOTAL,569483,1030187164.971631
tamil-nadu,kanniyakumari,2018,1,TOTAL,44474,72304912.26185375
tamil-nadu,tirunelveli,2018,1,TOTAL,50976,96759984.01749644
tamil-nadu,thiruvallur,2018,1,TOTAL,413340,730210413.6566752
tamil-nadu,theni,2018,1,TOTAL,33275,54074355.481018536
tamil-nadu,ranipet,2018,1,TOTAL,50346,68782429.03208953
tamil-nadu,namakkal,2018,1,TOTAL,99497,178022610.2001903
tamil-nadu,vellore,2018,1,TOTAL,104902,153394007.93803328
tamil-nadu,thiruvarur,2018,1,TOTAL,20460,32378308.922213852
tamil-nadu,tiruchirappalli,2018,2,TOTAL,245903,507249777.35516965
tamil-nadu,ramanathapuram,2018,2,TOTAL,41164,95315460.36915746
tamil-nadu,krishnagiri,2018,2,TOTAL,240421,518922355.15062875
tamil-nadu,cuddalore,2018,2,TOTAL,135570,254106751.89937544
tamil-nadu,kancheepuram,2018,2,TOTAL,460276,926687779.5176952
tamil-nadu,tiruppur,2018,2,TOTAL,391330,829169121.0692806
tamil-nadu,dharmapuri,2018,2,TOTAL,98177,198033255.21591768
tamil-nadu,thoothukkudi,2018,2,TOTAL,59562,110287284.95387965
tamil-nadu,thanjavur,2018,2,TOTAL,124870,260046384.13307607
tamil-nadu,madurai,2018,2,TOTAL,213788,460415565.2125236
tamil-nadu,tiruvannamalai,2018,2,TOTAL,103318,171723407.40219554
tamil-nadu,salem,2018,2,TOTAL,333175,709542959.1656411
tamil-nadu,nagapattinam,2018,2,TOTAL,41103,86466039.58831242
tamil-nadu,tirupathur,2018,2,TOTAL,58068,115249602.29332027
tamil-nadu,ariyalur,2018,2,TOTAL,26224,55081294.94754556
tamil-nadu,chennai,2018,2,TOTAL,3719593,7305357440.752291
tamil-nadu,the nilgiris,2018,2,TOTAL,55793,110994324.5565857
tamil-nadu,erode,2018,2,TOTAL,175257,367928461.655128
tamil-nadu,karur,2018,2,TOTAL,66337,137504455.94265643
tamil-nadu,kallakkurichi,2018,2,TOTAL,52388,103911012.30379987
tamil-nadu,viluppuram,2018,2,TOTAL,90084,170473508.6967556
tamil-nadu,pudukkottai,2018,2,TOTAL,58403,120759489.75059341
tamil-nadu,perambalur,2018,2,TOTAL,20977,37294395.57430517
tamil-nadu,coimbatore,2018,2,TOTAL,871802,1722112067.157432
tamil-nadu,virudhunagar,2018,2,TOTAL,65145,129048297.69581088
tamil-nadu,dindigul,2018,2,TOTAL,115319,243396384.034788
tamil-nadu,sivaganga,2018,2,TOTAL,55874,121656962.22527634
tamil-nadu,tenkasi,2018,2,TOTAL,44391,87372014.16415915
tamil-nadu,chengalpattu,2018,2,TOTAL,829689,1681243536.8538094
tamil-nadu,kanniyakumari,2018,2,TOTAL,72489,140282942.11909088
tamil-nadu,tirunelveli,2018,2,TOTAL,78667,174732671.09402937
tamil-nadu,thiruvallur,2018,2,TOTAL,615860,1281039198.6235366
tamil-nadu,theni,2018,2,TOTAL,51064,112377995.92241687
tamil-nadu,ranipet,2018,2,TOTAL,71093,136204501.10028955
tamil-nadu,namakkal,2018,2,TOTAL,145248,321879409.9592361
tamil-nadu,vellore,2018,2,TOTAL,130871,264336044.71696758
tamil-nadu,thiruvarur,2018,2,TOTAL,32835,57642123.094607845
tamil-nadu,tiruchirappalli,2018,3,TOTAL,342744,723073924.7012352
tamil-nadu,ramanathapuram,2018,3,TOTAL,60779,131442381.56311962
tamil-nadu,krishnagiri,2018,3,TOTAL,421247,853575950.8987744
tamil-nadu,cuddalore,2018,3,TOTAL,187987,378478273.94431186
tamil-nadu,kancheepuram,2018,3,TOTAL,766192,1416878619.3813162
tamil-nadu,tiruppur,2018,3,TOTAL,583538,1259741718.0399766
tamil-nadu,dharmapuri,2018,3,TOTAL,147916,329348880.6186586
tamil-nadu,thoothukkudi,2018,3,TOTAL,89821,169828310.26753742
tamil-nadu,thanjavur,2018,3,TOTAL,278585,420498499.66842806
tamil-nadu,madurai,2018,3,TOTAL,322515,702347696.9219126
tamil-nadu,tiruvannamalai,2018,3,TOTAL,147281,281481591.55415595
tamil-nadu,salem,2018,3,TOTAL,484460,980781000.3982489
tamil-nadu,nagapattinam,2018,3,TOTAL,62869,130013330.05042389
tamil-nadu,tirupathur,2018,3,TOTAL,81720,169304781.62115565
tamil-nadu,ariyalur,2018,3,TOTAL,38743,96680828.6822369
tamil-nadu,chennai,2018,3,TOTAL,5887343,10122319547.137985
tamil-nadu,the nilgiris,2018,3,TOTAL,103580,182889097.67500186
tamil-nadu,erode,2018,3,TOTAL,266272,545919227.8032167
tamil-nadu,karur,2018,3,TOTAL,96467,215593652.68871722
tamil-nadu,kallakkurichi,2018,3,TOTAL,74082,159528291.06900036
tamil-nadu,viluppuram,2018,3,TOTAL,131381,258888256.93736243
tamil-nadu,pudukkottai,2018,3,TOTAL,88258,194004461.88954094
tamil-nadu,perambalur,2018,3,TOTAL,30141,63352508.73676075
tamil-nadu,coimbatore,2018,3,TOTAL,1469560,2559173878.2111635
tamil-nadu,virudhunagar,2018,3,TOTAL,93460,204113703.48230138
tamil-nadu,dindigul,2018,3,TOTAL,169183,369315588.0269084
tamil-nadu,sivaganga,2018,3,TOTAL,83843,201469521.91582698
tamil-nadu,tenkasi,2018,3,TOTAL,79752,137939888.59062338
tamil-nadu,chengalpattu,2018,3,TOTAL,1337462,2362109205.940035
tamil-nadu,kanniyakumari,2018,3,TOTAL,98676,207727734.9880998
tamil-nadu,tirunelveli,2018,3,TOTAL,129280,265496869.79783598
tamil-nadu,thiruvallur,2018,3,TOTAL,957503,1926378414.6646476
tamil-nadu,theni,2018,3,TOTAL,74842,164986424.99007934
tamil-nadu,ranipet,2018,3,TOTAL,104100,201826720.65354246
tamil-nadu,namakkal,2018,3,TOTAL,226575,464581650.0613854
tamil-nadu,vellore,2018,3,TOTAL,209932,386936905.8516408
tamil-nadu,thiruvarur,2018,3,TOTAL,45989,92064901.75965646
tamil-nadu,tiruchirappalli,2018,4,TOTAL,521026,1117403132.5568237
tamil-nadu,ramanathapuram,2018,4,TOTAL,90608,207229163.59488797
tamil-nadu,krishnagiri,2018,4,TOTAL,593519,1260396240.123799
tamil-nadu,cuddalore,2018,4,TOTAL,294247,572315407.3945904
tamil-nadu,kancheepuram,2018,4,TOTAL,1161731,2100098547.5513415
tamil-nadu,tiruppur,2018,4,TOTAL,811860,1780229997.978594
tamil-nadu,dharmapuri,2018,4,TOTAL,247249,536806090.4126581
tamil-nadu,thoothukkudi,2018,4,TOTAL,141155,272818734.99014145
tamil-nadu,thanjavur,2018,4,TOTAL,278646,542255739.7365916
tamil-nadu,madurai,2018,4,TOTAL,474612,1067216902.8803706
tamil-nadu,tiruvannamalai,2018,4,TOTAL,242571,468651175.40105104
tamil-nadu,salem,2018,4,TOTAL,696312,1471377592.2860992
tamil-nadu,nagapattinam,2018,4,TOTAL,96224,186021593.00365686
tamil-nadu,tirupathur,2018,4,TOTAL,143871,291583053.69241124
tamil-nadu,ariyalur,2018,4,TOTAL,62904,129214698.20491128
tamil-nadu,chennai,2018,4,TOTAL,8007699,14632395110.56675
tamil-nadu,the nilgiris,2018,4,TOTAL,134481,283004973.0986871
tamil-nadu,erode,2018,4,TOTAL,386966,835595470.3091648
tamil-nadu,karur,2018,4,TOTAL,146709,306020888.9052894
tamil-nadu,kallakkurichi,2018,4,TOTAL,126126,268522823.9222555
tamil-nadu,viluppuram,2018,4,TOTAL,214391,408880677.54296046
tamil-nadu,pudukkottai,2018,4,TOTAL,138821,301769878.2607471
tamil-nadu,perambalur,2018,4,TOTAL,50639,104392907.13353652
tamil-nadu,coimbatore,2018,4,TOTAL,1902305,3656789906.019909
tamil-nadu,virudhunagar,2018,4,TOTAL,157442,327805716.231165
tamil-nadu,dindigul,2018,4,TOTAL,243534,559786657.1867274
tamil-nadu,sivaganga,2018,4,TOTAL,128594,293589030.5548705
tamil-nadu,tenkasi,2018,4,TOTAL,106431,205216635.26106253
tamil-nadu,chengalpattu,2018,4,TOTAL,1974233,3371036660.915929
tamil-nadu,kanniyakumari,2018,4,TOTAL,151693,344942162.4855958
tamil-nadu,tirunelveli,2018,4,TOTAL,167911,383033218.902779
tamil-nadu,thiruvallur,2018,4,TOTAL,1578958,2979682370.963098
tamil-nadu,theni,2018,4,TOTAL,113542,276985851.74035156
tamil-nadu,ranipet,2018,4,TOTAL,185758,354380535.4720969
tamil-nadu,namakkal,2018,4,TOTAL,297669,682145913.4085293
tamil-nadu,vellore,2018,4,TOTAL,311703,577960235.4731153
tamil-nadu,thiruvarur,2018,4,TOTAL,75304,144518281.7328139
tamil-nadu,tiruchirappalli,2019,1,TOTAL,739515,1460934059.6618776
tamil-nadu,ramanathapuram,2019,1,TOTAL,117510,261212990.57586715
tamil-nadu,krishnagiri,2019,1,TOTAL,848874,1549327562.4754324
tamil-nadu,cuddalore,2019,1,TOTAL,371882,699951874.4703772
tamil-nadu,kancheepuram,2019,1,TOTAL,1732340,2735468905.1703753
tamil-nadu,tiruppur,2019,1,TOTAL,1078231,2186722074.262658
tamil-nadu,dharmapuri,2019,1,TOTAL,331500,668652808.0588444
tamil-nadu,thoothukkudi,2019,1,TOTAL,180015,359895560.1460023
tamil-nadu,thanjavur,2019,1,TOTAL,405498,669639245.9756603
tamil-nadu,madurai,2019,1,TOTAL,662080,1386372054.5139372
tamil-nadu,tiruvannamalai,2019,1,TOTAL,335517,587600686.1729097
tamil-nadu,salem,2019,1,TOTAL,949562,1916555034.6953974
tamil-nadu,nagapattinam,2019,1,TOTAL,124400,244377942.67220742
tamil-nadu,tirupathur,2019,1,TOTAL,202883,385038982.587596
tamil-nadu,ariyalur,2019,1,TOTAL,73816,152352863.72042736
tamil-nadu,chennai,2019,1,TOTAL,11642449,18810971714.51368
tamil-nadu,the nilgiris,2019,1,TOTAL,158492,309832942.56843877
tamil-nadu,erode,2019,1,TOTAL,530256,1057858607.532634
tamil-nadu,karur,2019,1,TOTAL,185137,377068327.0145311
tamil-nadu,kallakkurichi,2019,1,TOTAL,156496,337609667.69771576
tamil-nadu,viluppuram,2019,1,TOTAL,286859,514030368.828369
tamil-nadu,pudukkottai,2019,1,TOTAL,184227,348619009.32284886
tamil-nadu,perambalur,2019,1,TOTAL,67010,140622320.1727047
tamil-nadu,coimbatore,2019,1,TOTAL,2709665,5072064993.630945
tamil-nadu,virudhunagar,2019,1,TOTAL,222473,434593501.068418
tamil-nadu,dindigul,2019,1,TOTAL,296645,653290732.3983055
tamil-nadu,sivaganga,2019,1,TOTAL,159965,364945762.4726825
tamil-nadu,tenkasi,2019,1,TOTAL,126012,235423158.3782131
tamil-nadu,chengalpattu,2019,1,TOTAL,3285713,4918695631.396448
tamil-nadu,kanniyakumari,2019,1,TOTAL,181053,403789101.6641393
tamil-nadu,tirunelveli,2019,1,TOTAL,206676,446437662.9956399
tamil-nadu,thiruvallur,2019,1,TOTAL,2305713,3957616692.241628
tamil-nadu,theni,2019,1,TOTAL,141271,316272934.5833893
tamil-nadu,ranipet,2019,1,TOTAL,275147,468967113.39919156
tamil-nadu,namakkal,2019,1,TOTAL,381248,779612379.6185097
tamil-nadu,vellore,2019,1,TOTAL,521653,796074971.7121506
tamil-nadu,thiruvarur,2019,1,TOTAL,97262,195536577.7617722
tamil-nadu,tiruchirappalli,2019,2,TOTAL,776306,1748258486.2944925
tamil-nadu,ramanathapuram,2019,2,TOTAL,123783,296811295.8616359
tamil-nadu,krishnagiri,2019,2,TOTAL,663016,1504554589.8086202
tamil-nadu,cuddalore,2019,2,TOTAL,338724,724326506.6539905
tamil-nadu,kancheepuram,2019,2,TOTAL,1656532,2936409443.598878
tamil-nadu,tiruppur,2019,2,TOTAL,1179119,2631888252.799778
tamil-nadu,dharmapuri,2019,2,TOTAL,323447,750439298.4748436
tamil-nadu,thoothukkudi,2019,2,TOTAL,185632,412772487.6535857
tamil-nadu,thanjavur,2019,2,TOTAL,339651,680121355.5242591
tamil-nadu,madurai,2019,2,TOTAL,741073,1703311128.1845107
tamil-nadu,tiruvannamalai,2019,2,TOTAL,321071,651936392.503907
tamil-nadu,salem,2019,2,TOTAL,1018100,2340941775.7458673
tamil-nadu,nagapattinam,2019,2,TOTAL,134853,288878413.0761344
tamil-nadu,tirupathur,2019,2,TOTAL,206045,439049538.038205
tamil-nadu,ariyalur,2019,2,TOTAL,78382,182726352.90462667
tamil-nadu,chennai,2019,2,TOTAL,10577435,20366477248.325935
tamil-nadu,the nilgiris,2019,2,TOTAL,137469,343730237.7547302
tamil-nadu,erode,2019,2,TOTAL,618730,1395266699.3923202
tamil-nadu,karur,2019,2,TOTAL,179180,416267818.15522087
tamil-nadu,kallakkurichi,2019,2,TOTAL,166891,378429511.937363
tamil-nadu,viluppuram,2019,2,TOTAL,277403,576610926.2303933
tamil-nadu,pudukkottai,2019,2,TOTAL,142843,321121330.503316
tamil-nadu,perambalur,2019,2,TOTAL,71612,161197712.56576952
tamil-nadu,coimbatore,2019,2,TOTAL,3191687,7063644440.487608
tamil-nadu,virudhunagar,2019,2,TOTAL,214026,465084869.3948114
tamil-nadu,dindigul,2019,2,TOTAL,288758,696936336.7798494
tamil-nadu,sivaganga,2019,2,TOTAL,152693,372992810.1422117
tamil-nadu,tenkasi,2019,2,TOTAL,110318,247940691.25120723
tamil-nadu,chengalpattu,2019,2,TOTAL,3719692,5655296088.730306
tamil-nadu,kanniyakumari,2019,2,TOTAL,207995,466208102.0994936
tamil-nadu,tirunelveli,2019,2,TOTAL,198144,472709052.2940883
tamil-nadu,thiruvallur,2019,2,TOTAL,2486358,4674408137.818318
tamil-nadu,theni,2019,2,TOTAL,141459,356493376.3471781
tamil-nadu,ranipet,2019,2,TOTAL,252482,511118431.89607203
tamil-nadu,namakkal,2019,2,TOTAL,329353,809609337.9236962
tamil-nadu,vellore,2019,2,TOTAL,527517,961718767.3510636
tamil-nadu,thiruvarur,2019,2,TOTAL,93958,201988781.25331098
tamil-nadu,tiruchirappalli,2019,3,TOTAL,1028271,2283457398.7735853
tamil-nadu,ramanathapuram,2019,3,TOTAL,164056,364511483.7921167
tamil-nadu,krishnagiri,2019,3,TOTAL,906439,1897364248.7738578
tamil-nadu,cuddalore,2019,3,TOTAL,429418,854430041.4558713
tamil-nadu,kancheepuram,2019,3,TOTAL,2374121,3749463855.838708
tamil-nadu,tiruppur,2019,3,TOTAL,1583318,3459384833.8566313
tamil-nadu,dharmapuri,2019,3,TOTAL,404500,892434523.6141176
tamil-nadu,thoothukkudi,2019,3,TOTAL,251434,514591122.2093332
tamil-nadu,thanjavur,2019,3,TOTAL,499378,862709786.020551
tamil-nadu,madurai,2019,3,TOTAL,1004838,2163231649.618825
tamil-nadu,tiruvannamalai,2019,3,TOTAL,408695,788782442.4394717
tamil-nadu,salem,2019,3,TOTAL,1348219,3089948772.2836018
tamil-nadu,nagapattinam,2019,3,TOTAL,182524,374062397.54947984
tamil-nadu,tirupathur,2019,3,TOTAL,280191,551887987.5341959
tamil-nadu,ariyalur,2019,3,TOTAL,102318,210754842.56579608
tamil-nadu,chennai,2019,3,TOTAL,11333032,23024193806.41262
tamil-nadu,the nilgiris,2019,3,TOTAL,172729,366416212.008214
tamil-nadu,erode,2019,3,TOTAL,824050,1809433458.6710446
tamil-nadu,karur,2019,3,TOTAL,233312,527606128.129179
tamil-nadu,kallakkurichi,2019,3,TOTAL,214180,462594169.6759218
tamil-nadu,viluppuram,2019,3,TOTAL,347727,691014122.5419819
tamil-nadu,pudukkottai,2019,3,TOTAL,195452,403435245.85255337
tamil-nadu,perambalur,2019,3,TOTAL,97443,202989238.0194384
tamil-nadu,coimbatore,2019,3,TOTAL,4303835,9457627886.22332
tamil-nadu,virudhunagar,2019,3,TOTAL,286960,603050825.4211078
tamil-nadu,dindigul,2019,3,TOTAL,411188,865233220.4260747
tamil-nadu,sivaganga,2019,3,TOTAL,203568,461238657.754354
tamil-nadu,tenkasi,2019,3,TOTAL,149611,316677496.8906262
tamil-nadu,chengalpattu,2019,3,TOTAL,5765425,7255276540.840912
tamil-nadu,kanniyakumari,2019,3,TOTAL,293582,576372340.2691851
tamil-nadu,tirunelveli,2019,3,TOTAL,266559,571521395.652529
tamil-nadu,thiruvallur,2019,3,TOTAL,3497534,5790229760.583482
tamil-nadu,theni,2019,3,TOTAL,182650,415596823.8817531
tamil-nadu,ranipet,2019,3,TOTAL,319434,621745958.3633249
tamil-nadu,namakkal,2019,3,TOTAL,436893,1016896335.2618289
tamil-nadu,vellore,2019,3,TOTAL,776654,1201803229.5388474
tamil-nadu,thiruvarur,2019,3,TOTAL,130645,261636404.8962479
tamil-nadu,tiruchirappalli,2019,4,TOTAL,1364259,2850823022.8616314
tamil-nadu,ramanathapuram,2019,4,TOTAL,217020,466879310.9724102
tamil-nadu,krishnagiri,2019,4,TOTAL,1302647,2599923579.484123
tamil-nadu,cuddalore,2019,4,TOTAL,554320,1069462594.6879781
tamil-nadu,kancheepuram,2019,4,TOTAL,3134851,4643283492.789846
tamil-nadu,tiruppur,2019,4,TOTAL,2020118,4339514037.303126
tamil-nadu,dharmapuri,2019,4,TOTAL,545240,1179249689.0943723
tamil-nadu,thoothukkudi,2019,4,TOTAL,334748,673765706.7351946
tamil-nadu,thanjavur,2019,4,TOTAL,634748,1089380865.8971028
tamil-nadu,madurai,2019,4,TOTAL,1315576,2775348044.296371
tamil-nadu,tiruvannamalai,2019,4,TOTAL,561787,1076989969.0761592
tamil-nadu,salem,2019,4,TOTAL,1754893,3897469229.2628374
tamil-nadu,nagapattinam,2019,4,TOTAL,234840,461426174.73255897
tamil-nadu,tirupathur,2019,4,TOTAL,385208,757709091.2759188
tamil-nadu,ariyalur,2019,4,TOTAL,135252,270334848.5944755
tamil-nadu,chennai,2019,4,TOTAL,16437269,31810645818.308853
tamil-nadu,the nilgiris,2019,4,TOTAL,254745,537415179.52037
tamil-nadu,erode,2019,4,TOTAL,1092587,2315486948.9064226
tamil-nadu,karur,2019,4,TOTAL,303847,651278224.9980934
tamil-nadu,kallakkurichi,2019,4,TOTAL,293430,615206202.5476354
tamil-nadu,viluppuram,2019,4,TOTAL,478192,911152034.8421421
tamil-nadu,pudukkottai,2019,4,TOTAL,250329,513371629.4764075
tamil-nadu,perambalur,2019,4,TOTAL,130104,262954158.27917016
tamil-nadu,coimbatore,2019,4,TOTAL,5937176,11949970482.923735
tamil-nadu,virudhunagar,2019,4,TOTAL,371435,780408757.3399825
tamil-nadu,dindigul,2019,4,TOTAL,570988,1157558219.820724
tamil-nadu,sivaganga,2019,4,TOTAL,293949,681274042.3255894
tamil-nadu,tenkasi,2019,4,TOTAL,193559,403713924.4305418
tamil-nadu,chengalpattu,2019,4,TOTAL,7809082,9083457170.596087
tamil-nadu,kanniyakumari,2019,4,TOTAL,421655,795547991.5668749
tamil-nadu,tirunelveli,2019,4,TOTAL,360780,745395226.0570003
tamil-nadu,thiruvallur,2019,4,TOTAL,4441180,7308502938.397885
tamil-nadu,theni,2019,4,TOTAL,256489,559543041.1831771
tamil-nadu,ranipet,2019,4,TOTAL,421689,816050436.4792322
tamil-nadu,namakkal,2019,4,TOTAL,559495,1234659045.0414333
tamil-nadu,vellore,2019,4,TOTAL,1053293,1572585255.604042
tamil-nadu,thiruvarur,2019,4,TOTAL,169631,333129126.8343694
tamil-nadu,tiruchirappalli,2020,1,TOTAL,1199094,2346754055.982828
tamil-nadu,ramanathapuram,2020,1,TOTAL,268096,551491648.9763203
tamil-nadu,krishnagiri,2020,1,TOTAL,1806032,3381602583.567412
tamil-nadu,cuddalore,2020,1,TOTAL,669682,1217389579.539032
tamil-nadu,kancheepuram,2020,1,TOTAL,3618880,5144042351.014135
tamil-nadu,tiruppur,2020,1,TOTAL,1918620,3829323477.068222
tamil-nadu,dharmapuri,2020,1,TOTAL,710147,1428767862.8124611
tamil-nadu,thoothukkudi,2020,1,TOTAL,429017,812706179.7567607
tamil-nadu,thanjavur,2020,1,TOTAL,741474,1219035469.0939274
tamil-nadu,madurai,2020,1,TOTAL,1334450,2667507196.7747316
tamil-nadu,tiruvannamalai,2020,1,TOTAL,701438,1285320071.0873718
tamil-nadu,salem,2020,1,TOTAL,1816883,3938965855.265399
tamil-nadu,nagapattinam,2020,1,TOTAL,286488,547649427.1614035
tamil-nadu,tirupathur,2020,1,TOTAL,497274,918744039.3870187
tamil-nadu,ariyalur,2020,1,TOTAL,165086,313673706.1626035
tamil-nadu,chennai,2020,1,TOTAL,21747309,40923609646.495
tamil-nadu,the nilgiris,2020,1,TOTAL,286999,541866233.1436044
tamil-nadu,erode,2020,1,TOTAL,1099499,2216542209.891259
tamil-nadu,karur,2020,1,TOTAL,295868,575547948.160764
tamil-nadu,kallakkurichi,2020,1,TOTAL,389050,749829658.229165
tamil-nadu,viluppuram,2020,1,TOTAL,597802,1047289608.22813
tamil-nadu,pudukkottai,2020,1,TOTAL,311955,586368876.6260985
tamil-nadu,perambalur,2020,1,TOTAL,145161,268745282.72051567
