States,Pincodes,Transaction_Year,Quarters,registeredUsers
rajasthan,ajmer,2018,4,84185
rajasthan,bhilwara,2018,4,75902
rajasthan,udaipur,2018,4,75261
rajasthan,nagaur,2018,4,70925
rajasthan,jhunjhunu,2018,4,67335
rajasthan,jaipur,2019,1,152051
rajasthan,alwar,2019,1,110968
rajasthan,jodhpur,2019,1,109680
rajasthan,sikar,2019,1,105316
rajasthan,kota,2019,1,100778
rajasthan,ajmer,2019,1,97262
rajasthan,bhilwara,2019,1,89896
rajasthan,nagaur,2019,1,89061
rajasthan,udaipur,2019,1,82868
rajasthan,jhunjhunu,2019,1,79661
rajasthan,jaipur,2019,2,168578
rajasthan,alwar,2019,2,122421
rajasthan,jodhpur,2019,2,120003
rajasthan,sikar,2019,2,118290
rajasthan,kota,2019,2,109679
rajasthan,ajmer,2019,2,105403
rajasthan,bhilwara,2019,2,104285
rajasthan,nagaur,2019,2,101785
rajasthan,udaipur,2019,2,92230
rajasthan,jhunjhunu,2019,2,90885
rajasthan,jaipur,2019,3,185991
rajasthan,alwar,2019,3,134500
rajasthan,jodhpur,2019,3,131583
rajasthan,sikar,2019,3,130651
rajasthan,kota,2019,3,118374
rajasthan,ajmer,2019,3,117686
rajasthan,bhilwara,2019,3,114314
rajasthan,nagaur,2019,3,112490
rajasthan,udaipur,2019,3,103927
rajasthan,jhunjhunu,2019,3,101510
rajasthan,jaipur,2019,4,201766
rajasthan,alwar,2019,4,146384
rajasthan,jodhpur,2019,4,143656
rajasthan,sikar,2019,4,140229
rajasthan,kota,2019,4,128922
rajasthan,ajmer,2019,4,126802
rajasthan,bhilwara,2019,4,122776
rajasthan,nagaur,2019,4,122407
rajasthan,udaipur,2019,4,115454
rajasthan,jhunjhunu,2019,4,112040
rajasthan,jaipur,2020,1,217583
rajasthan,alwar,2020,1,158044
rajasthan,jodhpur,2020,1,157136
rajasthan,sikar,2020,1,149472
rajasthan,kota,2020,1,139859
rajasthan,ajmer,2020,1,133707
rajasthan,bhilwara,2020,1,133372
rajasthan,nagaur,2020,1,129853
rajasthan,udaipur,2020,1,127121
rajasthan,jhunjhunu,2020,1,123837
rajasthan,jaipur,2020,2,233663
rajasthan,alwar,2020,2,169810
rajasthan,jodhpur,2020,2,168150
rajasthan,sikar,2020,2,157169
rajasthan,ajmer,2020,2,149077
rajasthan,kota,2020,2,143723
rajasthan,nagaur,2020,2,139198
rajasthan,bhilwara,2020,2,138209
rajasthan,udaipur,2020,2,136562
rajasthan,jhunjhunu,2020,2,136122
rajasthan,jaipur,2020,3,253003
rajasthan,alwar,2020,3,183544
rajasthan,jodhpur,2020,3,181754
rajasthan,sikar,2020,3,168113
rajasthan,ajmer,2020,3,159231
rajasthan,kota,2020,3,154881
rajasthan,nagaur,2020,3,151034
rajasthan,bhilwara,2020,3,149863
rajasthan,udaipur,2020,3,147454
rajasthan,jhunjhunu,2020,3,144656
rajasthan,jaipur,2020,4,271971
rajasthan,alwar,2020,4,197187
rajasthan,jodhpur,2020,4,194929
rajasthan,sikar,2020,4,179165
rajasthan,ajmer,2020,4,169285
rajasthan,kota,2020,4,165747
rajasthan,nagaur,2020,4,164021
rajasthan,bhilwara,2020,4,163859
rajasthan,udaipur,2020,4,155888
rajasthan,jhunjhunu,2020,4,153346
rajasthan,jaipur,2021,1,292147
rajasthan,alwar,2021,1,212281
rajasthan,jodhpur,2021,1,209507
rajasthan,sikar,2021,1,191909
rajasthan,ajmer,2021,1,180996
rajasthan,kota,2021,1,178156
rajasthan,nagaur,2021,1,177076
rajasthan,bhilwara,2021,1,176646
rajasthan,udaipur,2021,1,166517
rajasthan,jhunjhunu,2021,1,164063
rajasthan,jaipur,2021,2,312285
rajasthan,alwar,2021,2,227209
rajasthan,jodhpur,2021,2,223910
rajasthan,sikar,2021,2,204686
rajasthan,ajmer,2021,2,192943
rajasthan,nagaur,2021,2,190560
rajasthan,kota,2021,2,189777
rajasthan,bhilwara,2021,2,188708
rajasthan,udaipur,2021,2,177498
rajasthan,jhunjhunu,2021,2,174826
rajasthan,jaipur,2021,3,335006
rajasthan,alwar,2021,3,244096
rajasthan,jodhpur,2021,3,240131
rajasthan,sikar,2021,3,218927
rajasthan,ajmer,2021,3,206038
rajasthan,nagaur,2021,3,204447
rajasthan,kota,2021,3,204021
rajasthan,bhilwara,2021,3,202038
rajasthan,udaipur,2021,3,189635
rajasthan,jhunjhunu,2021,3,186862
rajasthan,jaipur,2021,4,357814
rajasthan,alwar,2021,4,261008
rajasthan,jodhpur,2021,4,256592
rajasthan,sikar,2021,4,233202
rajasthan,ajmer,2021,4,219208
rajasthan,nagaur,2021,4,218321
rajasthan,kota,2021,4,218086
rajasthan,bhilwara,2021,4,215569
rajasthan,udaipur,2021,4,201866
rajasthan,jhunjhunu,2021,4,199101
rajasthan,jaipur,2022,1,379201
rajasthan,alwar,2022,1,276732
rajasthan,jodhpur,2022,1,271894
rajasthan,sikar,2022,1,246589
rajasthan,ajmer,2022,1,231537
rajasthan,nagaur,2022,1,231535
rajasthan,kota,2022,1,231262
rajasthan,bhilwara,2022,1,228203
rajasthan,udaipur,2022,1,213355
rajasthan,jhunjhunu,2022,1,210495
rajasthan,jaipur,2022,2,399537
rajasthan,alwar,2022,2,291700
rajasthan,jodhpur,2022,2,286572
rajasthan,sikar,2022,2,259218
rajasthan,ajmer,2022,2,244138
rajasthan,nagaur,2022,2,243611
rajasthan,kota,2022,2,243317
rajasthan,bhilwara,2022,2,240292
rajasthan,udaipur,2022,2,224395
rajasthan,jhunjhunu,2022,2,221344
rajasthan,jaipur,2022,3,420931
rajasthan,alwar,2022,3,307471
rajasthan,jodhpur,2022,3,301977
rajasthan,sikar,2022,3,272359
rajasthan,ajmer,2022,3,257331
rajasthan,nagaur,2022,3,256340
rajasthan,kota,2022,3,255437
rajasthan,bhilwara,2022,3,252805
rajasthan,udaipur,2022,3,235747
rajasthan,jhunjhunu,2022,3,232516
rajasthan,jaipur,2022,4,442071
rajasthan,alwar,2022,4,323050
rajasthan,jodhpur,2022,4,317257
rajasthan,sikar,2022,4,285618
rajasthan,ajmer,2022,4,270375
rajasthan,nagaur,2022,4,268334
rajasthan,kota,2022,4,267759
rajasthan,bhilwara,2022,4,265014
rajasthan,udaipur,2022,4,247217
rajasthan,jhunjhunu,2022,4,243904
sikkim,east,2018,1,3490
sikkim,south,2018,1,2643
sikkim,west,2018,1,2313
sikkim,north,2018,1,1769
sikkim,east,2018,2,4767
sikkim,south,2018,2,3632
sikkim,west,2018,2,3280
sikkim,north,2018,2,2541
sikkim,east,2018,3,6302
sikkim,south,2018,3,4818
sikkim,west,2018,3,4053
sikkim,north,2018,3,3387
sikkim,east,2018,4,8184
sikkim,south,2018,4,6096
sikkim,west,2018,4,4951
sikkim,north,2018,4,4401
sikkim,east,2019,1,9811
sikkim,south,2019,1,7390
sikkim,west,2019,1,5823
sikkim,north,2019,1,5484
sikkim,east,2019,2,11751
sikkim,south,2019,2,8730
sikkim,west,2019,2,6732
sikkim,north,2019,2,6641
sikkim,east,2019,3,13584
sikkim,south,2019,3,9884
sikkim,west,2019,3,7809
sikkim,north,2019,3,7615
sikkim,east,2019,4,15223
sikkim,south,2019,4,11002
sikkim,west,2019,4,8964
sikkim,north,2019,4,8456
sikkim,east,2020,1,17139
sikkim,south,2020,1,12201
sikkim,west,2020,1,10222
sikkim,north,2020,1,9292
sikkim,east,2020,2,19227
sikkim,south,2020,2,13610
sikkim,west,2020,2,11915
sikkim,north,2020,2,10447
sikkim,east,2020,3,21525
sikkim,south,2020,3,15094
sikkim,west,2020,3,13624
sikkim,north,2020,3,11586
sikkim,east,2020,4,23744
sikkim,south,2020,4,16577
sikkim,west,2020,4,15077
sikkim,north,2020,4,12638
sikkim,east,2021,1,25663
sikkim,south,2021,1,17843
sikkim,west,2021,1,16236
sikkim,north,2021,1,13649
sikkim,east,2021,2,27441
sikkim,south,2021,2,19098
sikkim,west,2021,2,17409
sikkim,north,2021,2,14618
sikkim,east,2021,3,29396
sikkim,south,2021,3,20468
sikkim,west,2021,3,18740
sikkim,north,2021,3,15682
sikkim,east,2021,4,31343
sikkim,south,2021,4,21810
sikkim,west,2021,4,20001
sikkim,north,2021,4,16715
sikkim,east,2022,1,33157
sikkim,south,2022,1,23098
sikkim,west,2022,1,21281
sikkim,north,2022,1,17728
sikkim,east,2022,2,34848
sikkim,south,2022,2,24299
sikkim,west,2022,2,22433
sikkim,north,2022,2,18657
sikkim,east,2022,3,36580
sikkim,south,2022,3,25512
sikkim,west,2022,3,23630
sikkim,north,2022,3,19633
sikkim,east,2022,4,38348
sikkim,south,2022,4,26669
sikkim,west,2022,4,24659
sikkim,north,2022,4,20507
tamil-nadu,chennai,2018,1,19254
tamil-nadu,thiruvallur,2018,1,17170
tamil-nadu,chengalpattu,2018,1,17139
tamil-nadu,coimbatore,2018,1,16386
tamil-nadu,kancheepuram,2018,1,16188
tamil-nadu,salem,2018,1,16113
tamil-nadu,tiruppur,2018,1,15020
tamil-nadu,madurai,2018,1,14894
tamil-nadu,krishnagiri,2018,1,13947
tamil-nadu,tiruchirappalli,2018,1,13934
tamil-nadu,chennai,2018,2,26004
tamil-nadu,thiruvallur,2018,2,24485
tamil-nadu,chengalpattu,2018,2,23885
tamil-nadu,coimbatore,2018,2,23421
tamil-nadu,kancheepuram,2018,2,21630
tamil-nadu,tiruppur,2018,2,21275
tamil-nadu,salem,2018,2,20493
tamil-nadu,madurai,2018,2,19870
tamil-nadu,krishnagiri,2018,2,19632
tamil-nadu,tiruchirappalli,2018,2,19366
tamil-nadu,chennai,2018,3,32407
tamil-nadu,thiruvallur,2018,3,32062
tamil-nadu,chengalpattu,2018,3,30685
tamil-nadu,coimbatore,2018,3,30342
tamil-nadu,kancheepuram,2018,3,27281
tamil-nadu,tiruppur,2018,3,25710
tamil-nadu,salem,2018,3,25446
tamil-nadu,madurai,2018,3,25310
tamil-nadu,krishnagiri,2018,3,25211
tamil-nadu,tiruchirappalli,2018,3,24350
tamil-nadu,chennai,2018,4,42866
tamil-nadu,thiruvallur,2018,4,41636
tamil-nadu,chengalpattu,2018,4,40337
tamil-nadu,coimbatore,2018,4,39553
tamil-nadu,kancheepuram,2018,4,35139
tamil-nadu,tiruppur,2018,4,34394
tamil-nadu,salem,2018,4,33327
tamil-nadu,madurai,2018,4,32763
tamil-nadu,krishnagiri,2018,4,32652
tamil-nadu,tiruchirappalli,2018,4,31780
tamil-nadu,chennai,2019,1,51245
tamil-nadu,thiruvallur,2019,1,49716
tamil-nadu,chengalpattu,2019,1,48656
tamil-nadu,coimbatore,2019,1,48062
tamil-nadu,kancheepuram,2019,1,41510
tamil-nadu,tiruppur,2019,1,41450
tamil-nadu,salem,2019,1,40399
tamil-nadu,madurai,2019,1,39199
tamil-nadu,krishnagiri,2019,1,38537
tamil-nadu,tiruchirappalli,2019,1,38221
tamil-nadu,chennai,2019,2,59144
tamil-nadu,thiruvallur,2019,2,58046
tamil-nadu,chengalpattu,2019,2,56022
tamil-nadu,coimbatore,2019,2,55771
tamil-nadu,kancheepuram,2019,2,51153
tamil-nadu,tiruppur,2019,2,48134
tamil-nadu,salem,2019,2,47157
tamil-nadu,madurai,2019,2,47069
tamil-nadu,krishnagiri,2019,2,45586
tamil-nadu,tiruchirappalli,2019,2,43913
tamil-nadu,chennai,2019,3,66075
tamil-nadu,thiruvallur,2019,3,65467
tamil-nadu,chengalpattu,2019,3,63628
tamil-nadu,coimbatore,2019,3,62631
tamil-nadu,kancheepuram,2019,3,60506
tamil-nadu,tiruppur,2019,3,54402
tamil-nadu,salem,2019,3,53597
tamil-nadu,madurai,2019,3,51880
tamil-nadu,krishnagiri,2019,3,50908
tamil-nadu,tiruchirappalli,2019,3,49401
tamil-nadu,chennai,2019,4,75544
tamil-nadu,thiruvallur,2019,4,72286
tamil-nadu,chengalpattu,2019,4,72159
tamil-nadu,coimbatore,2019,4,70089
tamil-nadu,kancheepuram,2019,4,67897
tamil-nadu,tiruppur,2019,4,60936
tamil-nadu,salem,2019,4,60812
tamil-nadu,madurai,2019,4,56848
tamil-nadu,krishnagiri,2019,4,56622
tamil-nadu,tiruchirappalli,2019,4,55253
tamil-nadu,chennai,2020,1,85509
tamil-nadu,thiruvallur,2020,1,80309
tamil-nadu,chengalpattu,2020,1,78806
tamil-nadu,coimbatore,2020,1,77276
tamil-nadu,kancheepuram,2020,1,74485
tamil-nadu,tiruppur,2020,1,67464
tamil-nadu,salem,2020,1,67263
tamil-nadu,madurai,2020,1,62400
tamil-nadu,krishnagiri,2020,1,61417
tamil-nadu,tiruchirappalli,2020,1,60816
tamil-nadu,chennai,2020,2,95158
tamil-nadu,thiruvallur,2020,2,87458
tamil-nadu,chengalpattu,2020,2,83667
tamil-nadu,coimbatore,2020,2,82779
tamil-nadu,kancheepuram,2020,2,77789
tamil-nadu,tiruppur,2020,2,73063
tamil-nadu,salem,2020,2,72281
tamil-nadu,madurai,2020,2,67058
tamil-nadu,krishnagiri,2020,2,65439
tamil-nadu,tiruchirappalli,2020,2,64796
tamil-nadu,chennai,2020,3,107812
tamil-nadu,thiruvallur,2020,3,97699
tamil-nadu,coimbatore,2020,3,90254
tamil-nadu,chengalpattu,2020,3,90250
tamil-nadu,kancheepuram,2020,3,81870
tamil-nadu,tiruppur,2020,3,80964
tamil-nadu,salem,2020,3,78968
tamil-nadu,madurai,2020,3,73528
tamil-nadu,krishnagiri,2020,3,71557
tamil-nadu,tiruchirappalli,2020,3,69297
tamil-nadu,chennai,2020,4,121857
tamil-nadu,thiruvallur,2020,4,110280
tamil-nadu,coimbatore,2020,4,100634
tamil-nadu,chengalpattu,2020,4,98526
tamil-nadu,kancheepuram,2020,4,90075
tamil-nadu,tiruppur,2020,4,87638
tamil-nadu,salem,2020,4,87572
tamil-nadu,madurai,2020,4,81716
tamil-nadu,krishnagiri,2020,4,79368
tamil-nadu,tiruchirappalli,2020,4,75433
tamil-nadu,chennai,2021,1,132560
tamil-nadu,thiruvallur,2021,1,119256
tamil-nadu,coimbatore,2021,1,109002
tamil-nadu,chengalpattu,2021,1,105601
tamil-nadu,kancheepuram,2021,1,97362
tamil-nadu,tiruppur,2021,1,94311
tamil-nadu,salem,2021,1,93539
tamil-nadu,madurai,2021,1,88146
tamil-nadu,krishnagiri,2021,1,85493
tamil-nadu,tiruchirappalli,2021,1,80853
tamil-nadu,chennai,2021,2,141899
tamil-nadu,thiruvallur,2021,2,127444
tamil-nadu,coimbatore,2021,2,116613
tamil-nadu,chengalpattu,2021,2,112485
tamil-nadu,kancheepuram,2021,2,103999
tamil-nadu,tiruppur,2021,2,100579
tamil-nadu,salem,2021,2,99585
tamil-nadu,madurai,2021,2,94042
tamil-nadu,krishnagiri,2021,2,91189
tamil-nadu,tiruchirappalli,2021,2,86035
tamil-nadu,chennai,2021,3,152392
tamil-nadu,thiruvallur,2021,3,136599
tamil-nadu,coimbatore,2021,3,125331
tamil-nadu,chengalpattu,2021,3,120046
tamil-nadu,kancheepuram,2021,3,111400
tamil-nadu,tiruppur,2021,3,107501
tamil-nadu,salem,2021,3,106261
tamil-nadu,madurai,2021,3,100637
tamil-nadu,krishnagiri,2021,3,97574
tamil-nadu,tiruchirappalli,2021,3,91756
tamil-nadu,chennai,2021,4,162911
tamil-nadu,thiruvallur,2021,4,145634
tamil-nadu,coimbatore,2021,4,133972
tamil-nadu,chengalpattu,2021,4,127705
tamil-nadu,kancheepuram,2021,4,118854
tamil-nadu,tiruppur,2021,4,114499
tamil-nadu,salem,2021,4,113049
tamil-nadu,madurai,2021,4,107237
tamil-nadu,krishnagiri,2021,4,103946
tamil-nadu,tiruchirappalli,2021,4,97578
tamil-nadu,chennai,2022,1,172812
tamil-nadu,thiruvallur,2022,1,154260
tamil-nadu,coimbatore,2022,1,142269
tamil-nadu,chengalpattu,2022,1,134860
tamil-nadu,kancheepuram,2022,1,125806
tamil-nadu,tiruppur,2022,1,121108
tamil-nadu,salem,2022,1,119226
tamil-nadu,madurai,2022,1,113418
tamil-nadu,krishnagiri,2022,1,109830
tamil-nadu,tiruchirappalli,2022,1,102844
tamil-nadu,chennai,2022,2,182250
tamil-nadu,thiruvallur,2022,2,162465
tamil-nadu,coimbatore,2022,2,150085
tamil-nadu,chengalpattu,2022,2,141741
tamil-nadu,kancheepuram,2022,2,132473
tamil-nadu,tiruppur,2022,2,127333
tamil-nadu,salem,2022,2,125101
tamil-nadu,madurai,2022,2,119247
tamil-nadu,krishnagiri,2022,2,115418
tamil-nadu,tiruchirappalli,2022,2,107903
tamil-nadu,chennai,2022,3,192242
tamil-nadu,thiruvallur,2022,3,170986
tamil-nadu,coimbatore,2022,3,158440
tamil-nadu,chengalpattu,2022,3,148795
tamil-nadu,kancheepuram,2022,3,139569
tamil-nadu,tiruppur,2022,3,133858
tamil-nadu,salem,2022,3,131177
tamil-nadu,madurai,2022,3,125379
tamil-nadu,krishnagiri,2022,3,121335
tamil-nadu,tiruchirappalli,2022,3,113181
tamil-nadu,chennai,2022,4,202276
tamil-nadu,thiruvallur,2022,4,179344
tamil-nadu,coimbatore,2022,4,166520
tamil-nadu,chengalpattu,2022,4,155909
tamil-nadu,kancheepuram,2022,4,146590
tamil-nadu,tiruppur,2022,4,140407
tamil-nadu,salem,2022,4,137459
tamil-nadu,madurai,2022,4,131493
tamil-nadu,krishnagiri,2022,4,127254
tamil-nadu,tiruchirappalli,2022,4,118508
telangana,hyderabad,2018,1,105012
telangana,rangareddy,2018,1,55361
telangana,medchal malkajgiri,2018,1,50431
telangana,sangareddy,2018,1,45422
telangana,warangal urban,2018,1,44050
telangana,karimnagar,2018,1,44047
telangana,khammam,2018,1,43828
telangana,nalgonda,2018,1,41831
telangana,nizamabad,2018,1,41008
telangana,peddapalle,2018,1,39329
telangana,hyderabad,2018,2,129543
telangana,rangareddy,2018,2,69318
telangana,medchal malkajgiri,2018,2,63870
telangana,sangareddy,2018,2,56358
telangana,warangal urban,2018,2,55613
telangana,karimnagar,2018,2,55227
telangana,khammam,2018,2,54696
telangana,nalgonda,2018,2,53532
telangana,nizamabad,2018,2,50926
telangana,peddapalle,2018,2,49738
telangana,hyderabad,2018,3,152034
telangana,rangareddy,2018,3,80561
telangana,medchal malkajgiri,2018,3,77041
telangana,sangareddy,2018,3,67378
telangana,warangal urban,2018,3,66636
telangana,karimnagar,2018,3,66180
telangana,khammam,2018,3,65591
telangana,nalgonda,2018,3,64310
telangana,nizamabad,2018,3,59887
telangana,peddapalle,2018,3,59560
telangana,hyderabad,2018,4,188465
telangana,rangareddy,2018,4,99797
telangana,medchal malkajgiri,2018,4,98937
telangana,sangareddy,2018,4,83751
telangana,warangal urban,2018,4,83424
telangana,karimnagar,2018,4,82804
telangana,nalgonda,2018,4,82675
telangana,khammam,2018,4,82107
telangana,nizamabad,2018,4,77897
telangana,peddapalle,2018,4,77674
telangana,hyderabad,2019,1,221180
telangana,rangareddy,2019,1,122206
telangana,medchal malkajgiri,2019,1,117965
telangana,sangareddy,2019,1,101115
telangana,warangal urban,2019,1,99557
telangana,karimnagar,2019,1,98286
telangana,nalgonda,2019,1,96365
telangana,khammam,2019,1,95864
telangana,nizamabad,2019,1,95389
telangana,siddipet,2019,1,94815
telangana,hyderabad,2019,2,242007
telangana,rangareddy,2019,2,136968
telangana,medchal malkajgiri,2019,2,132856
telangana,sangareddy,2019,2,113344
telangana,warangal urban,2019,2,110276
telangana,karimnagar,2019,2,109098
telangana,nalgonda,2019,2,107543
telangana,khammam,2019,2,105786
telangana,nizamabad,2019,2,104692
telangana,siddipet,2019,2,104250
telangana,hyderabad,2019,3,261019
telangana,rangareddy,2019,3,151140
telangana,medchal malkajgiri,2019,3,147716
telangana,sangareddy,2019,3,125011
telangana,warangal urban,2019,3,122840
telangana,karimnagar,2019,3,120841
telangana,nalgonda,2019,3,116709
telangana,khammam,2019,3,116204
telangana,nizamabad,2019,3,112642
telangana,siddipet,2019,3,112128
telangana,hyderabad,2019,4,279498
telangana,rangareddy,2019,4,165518
telangana,medchal malkajgiri,2019,4,163234
telangana,sangareddy,2019,4,137330
telangana,warangal urban,2019,4,136530
telangana,nalgonda,2019,4,131225
telangana,karimnagar,2019,4,127455
telangana,khammam,2019,4,124539
telangana,nizamabad,2019,4,120627
telangana,siddipet,2019,4,119900
telangana,hyderabad,2020,1,296003
telangana,rangareddy,2020,1,179037
telangana,medchal malkajgiri,2020,1,177789
telangana,sangareddy,2020,1,150197
telangana,warangal urban,2020,1,148821
telangana,nalgonda,2020,1,140426
telangana,khammam,2020,1,137674
telangana,karimnagar,2020,1,131969
telangana,nizamabad,2020,1,128750
telangana,siddipet,2020,1,127812
telangana,hyderabad,2020,2,309469
telangana,rangareddy,2020,2,191796
telangana,medchal malkajgiri,2020,2,190988
telangana,sangareddy,2020,2,161851
telangana,warangal urban,2020,2,158980
telangana,nalgonda,2020,2,148574
telangana,khammam,2020,2,147485
telangana,karimnagar,2020,2,137595
telangana,nizamabad,2020,2,137551
telangana,siddipet,2020,2,135673
telangana,hyderabad,2020,3,328018
telangana,rangareddy,2020,3,207595
telangana,medchal malkajgiri,2020,3,206235
telangana,sangareddy,2020,3,177153
telangana,warangal urban,2020,3,171640
telangana,nalgonda,2020,3,159071
telangana,khammam,2020,3,158992
telangana,nizamabad,2020,3,148439
telangana,karimnagar,2020,3,146501
telangana,bhadradri kothagudem,2020,3,145433
telangana,hyderabad,2020,4,350832
telangana,rangareddy,2020,4,224585
telangana,medchal malkajgiri,2020,4,223960
telangana,sangareddy,2020,4,196413
telangana,warangal urban,2020,4,185974
telangana,nalgonda,2020,4,172249
telangana,khammam,2020,4,170938
telangana,nizamabad,2020,4,160918
telangana,karimnagar,2020,4,158383
telangana,bhadradri kothagudem,2020,4,157587
telangana,hyderabad,2021,1,375272
telangana,rangareddy,2021,1,240644
telangana,medchal malkajgiri,2021,1,240435
telangana,sangareddy,2021,1,211989
telangana,warangal urban,2021,1,200132
telangana,nalgonda,2021,1,185174
telangana,khammam,2021,1,183186
telangana,nizamabad,2021,1,172567
telangana,karimnagar,2021,1,169755
telangana,bhadradri kothagudem,2021,1,169256
telangana,hyderabad,2021,2,398987
telangana,rangareddy,2021,2,256261
telangana,medchal malkajgiri,2021,2,255966
telangana,sangareddy,2021,2,225800
telangana,warangal urban,2021,2,213471
telangana,nalgonda,2021,2,197484
telangana,khammam,2021,2,195017
telangana,nizamabad,2021,2,183754
telangana,karimnagar,2021,2,180657
telangana,bhadradri kothagudem,2021,2,180244
telangana,hyderabad,2021,3,425197
telangana,rangareddy,2021,3,273576
telangana,medchal malkajgiri,2021,3,273534
telangana,sangareddy,2021,3,241011
telangana,warangal urban,2021,3,228448
telangana,nalgonda,2021,3,211348
telangana,khammam,2021,3,208214
telangana,nizamabad,2021,3,196266
telangana,karimnagar,2021,3,193005
telangana,bhadradri kothagudem,2021,3,192437
telangana,hyderabad,2021,4,451595
telangana,rangareddy,2021,4,290965
telangana,medchal malkajgiri,2021,4,290945
telangana,sangareddy,2021,4,256260
telangana,warangal urban,2021,4,243565
telangana,nalgonda,2021,4,225355
telangana,khammam,2021,4,221494
telangana,nizamabad,2021,4,208820
telangana,karimnagar,2021,4,205418
telangana,bhadradri kothagudem,2021,4,204597
telangana,hyderabad,2022,1,476073
telangana,rangareddy,2022,1,307339
telangana,medchal malkajgiri,2022,1,307198
telangana,sangareddy,2022,1,270516
telangana,warangal urban,2022,1,257896
telangana,nalgonda,2022,1,238487
telangana,khammam,2022,1,233903
telangana,nizamabad,2022,1,220570
telangana,karimnagar,2022,1,217091
telangana,bhadradri kothagudem,2022,1,215918
telangana,hyderabad,2022,2,499269
telangana,rangareddy,2022,2,322881
telangana,medchal malkajgiri,2022,2,322687
telangana,sangareddy,2022,2,283921
telangana,warangal urban,2022,2,271404
telangana,nalgonda,2022,2,251090
telangana,khammam,2022,2,245702
telangana,nizamabad,2022,2,231698
telangana,karimnagar,2022,2,228268
telangana,bhadradri kothagudem,2022,2,226654
telangana,hyderabad,2022,3,523196
telangana,rangareddy,2022,3,339255
telangana,medchal malkajgiri,2022,3,338708
telangana,sangareddy,2022,3,297749
telangana,warangal urban,2022,3,285477
telangana,nalgonda,2022,3,264160
telangana,khammam,2022,3,257830
telangana,nizamabad,2022,3,243213
telangana,karimnagar,2022,3,239974
telangana,bhadradri kothagudem,2022,3,237793
telangana,hyderabad,2022,4,547282
telangana,rangareddy,2022,4,355528
telangana,medchal malkajgiri,2022,4,354983
telangana,sangareddy,2022,4,311735
telangana,warangal urban,2022,4,299618
telangana,nalgonda,2022,4,277467
telangana,khammam,2022,4,270128
telangana,nizamabad,2022,4,254815
telangana,karimnagar,2022,4,251886
telangana,bhadradri kothagudem,2022,4,249027
tripura,west tripura,2018,1,5309
tripura,south tripura,2018,1,3658
tripura,sepahijala,2018,1,2495
tripura,gomati,2018,1,2179
tripura,north tripura,2018,1,2177
tripura,dhalai,2018,1,1852
tripura,khowai,2018,1,1733
tripura,unakoti,2018,1,1720
tripura,west tripura,2018,2,7739
tripura,south tripura,2018,2,5560
tripura,sepahijala,2018,2,3607
tripura,gomati,2018,2,3184
tripura,north tripura,2018,2,3184
tripura,dhalai,2018,2,2819
tripura,khowai,2018,2,2609
tripura,unakoti,2018,2,2582
tripura,west tripura,2018,3,10116
tripura,south tripura,2018,3,7364
tripura,sepahijala,2018,3,4766
tripura,gomati,2018,3,4214
tripura,north tripura,2018,3,4058
tripura,dhalai,2018,3,3959
tripura,khowai,2018,3,3792
tripura,unakoti,2018,3,3730
tripura,west tripura,2018,4,12625
tripura,south tripura,2018,4,9212
tripura,sepahijala,2018,4,6036
tripura,gomati,2018,4,5315
tripura,north tripura,2018,4,5088
tripura,dhalai,2018,4,5022
tripura,khowai,2018,4,4865
tripura,unakoti,2018,4,4862
tripura,west tripura,2019,1,14805
tripura,south tripura,2019,1,10956
tripura,sepahijala,2019,1,7047
tripura,gomati,2019,1,6123
tripura,north tripura,2019,1,5854
tripura,dhalai,2019,1,5790
tripura,khowai,2019,1,5778
tripura,unakoti,2019,1,5767
tripura,west tripura,2019,2,16798
tripura,south tripura,2019,2,13483
tripura,sepahijala,2019,2,8140
tripura,north tripura,2019,2,7125
tripura,gomati,2019,2,6905
tripura,dhalai,2019,2,6796
tripura,khowai,2019,2,6631
tripura,unakoti,2019,2,6606
tripura,west tripura,2019,3,18755
tripura,south tripura,2019,3,15422
tripura,sepahijala,2019,3,9187
tripura,north tripura,2019,3,8029
tripura,gomati,2019,3,7680
tripura,dhalai,2019,3,7570
tripura,khowai,2019,3,7391
tripura,unakoti,2019,3,7245
tripura,west tripura,2019,4,20197
tripura,south tripura,2019,4,16676
tripura,sepahijala,2019,4,9937
tripura,north tripura,2019,4,8739
tripura,gomati,2019,4,8512
tripura,dhalai,2019,4,8365
tripura,khowai,2019,4,8090
tripura,unakoti,2019,4,8025
tripura,west tripura,2020,1,21861
tripura,south tripura,2020,1,18173
tripura,sepahijala,2020,1,10847
tripura,north tripura,2020,1,9526
tripura,gomati,2020,1,9306
tripura,dhalai,2020,1,9131
tripura,khowai,2020,1,8844
tripura,unakoti,2020,1,8712
tripura,west tripura,2020,2,23830
tripura,south tripura,2020,2,19686
tripura,sepahijala,2020,2,11961
tripura,north tripura,2020,2,10583
tripura,gomati,2020,2,10419
tripura,dhalai,2020,2,10138
tripura,khowai,2020,2,9850
tripura,unakoti,2020,2,9468
tripura,west tripura,2020,3,26184
tripura,south tripura,2020,3,21525
tripura,sepahijala,2020,3,13199
tripura,north tripura,2020,3,11961
tripura,gomati,2020,3,11419
tripura,dhalai,2020,3,11221
tripura,khowai,2020,3,10988
tripura,unakoti,2020,3,10417
tripura,west tripura,2020,4,28351
tripura,south tripura,2020,4,23114
