States,District,registeredUsers,appOpens,Transaction_Year,Quarters
maharashtra,palghar,848560,15443541,2020,1
maharashtra,jalna,273333,6634039,2020,1
maharashtra,gondia,154128,2821505,2020,1
maharashtra,ahmednagar,905962,21793085,2020,1
maharashtra,pune,4802397,166264817,2020,1
maharashtra,beed,352440,7689104,2020,1
maharashtra,satara,569983,11452619,2020,1
maharashtra,jalgaon,674333,14391588,2020,2
maharashtra,latur,442532,10323627,2020,2
maharashtra,thane,3135101,41679075,2020,2
maharashtra,bhandara,186624,3670089,2020,2
maharashtra,nandurbar,148303,3144632,2020,2
maharashtra,chandrapur,328119,5688173,2020,2
maharashtra,kolhapur,814605,12660217,2020,2
maharashtra,solapur,918756,22162038,2020,2
maharashtra,mumbai,1141566,10541671,2020,2
maharashtra,sindhudurg,116431,1668792,2020,2
maharashtra,dhule,297518,6607210,2020,2
maharashtra,wardha,215844,3802647,2020,2
maharashtra,parbhani,256238,5925433,2020,2
maharashtra,mumbai suburban,3060916,33883264,2020,2
maharashtra,hingoli,137153,3116521,2020,2
maharashtra,ratnagiri,207795,3098395,2020,2
maharashtra,nanded,465427,10407217,2020,2
maharashtra,osmanabad,276601,7667775,2020,2
maharashtra,nagpur,1377642,24180114,2020,2
maharashtra,buldhana,399816,9683692,2020,2
maharashtra,nashik,1602650,37705941,2020,2
maharashtra,akola,270559,4841458,2020,2
maharashtra,yavatmal,304402,5808109,2020,2
maharashtra,aurangabad,1142730,25999949,2020,2
maharashtra,amravati,507916,10749998,2020,2
maharashtra,washim,147446,3130154,2020,2
maharashtra,sangli,537082,9210637,2020,2
maharashtra,gadchiroli,104971,2076992,2020,2
maharashtra,raigad,914900,14041737,2020,2
maharashtra,palghar,947121,16423449,2020,2
maharashtra,jalna,308894,7486666,2020,2
maharashtra,gondia,173024,3406137,2020,2
maharashtra,ahmednagar,1014520,22908289,2020,2
maharashtra,pune,5144688,84972772,2020,2
maharashtra,beed,406418,10527155,2020,2
maharashtra,satara,636445,12763199,2020,2
maharashtra,jalgaon,743569,17695427,2020,3
maharashtra,latur,487737,12529419,2020,3
maharashtra,thane,3401853,52297968,2020,3
maharashtra,bhandara,204981,4356190,2020,3
maharashtra,nandurbar,166410,3724827,2020,3
maharashtra,chandrapur,363342,7045440,2020,3
maharashtra,kolhapur,888115,14966592,2020,3
maharashtra,solapur,1012518,28891583,2020,3
maharashtra,mumbai,1234355,13941010,2020,3
maharashtra,sindhudurg,130919,1987566,2020,3
maharashtra,dhule,328830,8067643,2020,3
maharashtra,wardha,237655,4580040,2020,3
maharashtra,parbhani,285190,7390362,2020,3
maharashtra,mumbai suburban,3304696,42335510,2020,3
maharashtra,hingoli,153826,3833142,2020,3
maharashtra,ratnagiri,232740,3520849,2020,3
maharashtra,nanded,516629,13025435,2020,3
maharashtra,osmanabad,306365,9424874,2020,3
maharashtra,nagpur,1502777,33257572,2020,3
maharashtra,buldhana,442520,11822619,2020,3
maharashtra,nashik,1752191,51545991,2020,3
maharashtra,akola,300191,6048017,2020,3
maharashtra,yavatmal,339550,6963604,2020,3
maharashtra,aurangabad,1244879,37148805,2020,3
maharashtra,amravati,559554,13609334,2020,3
maharashtra,washim,164636,3774276,2020,3
maharashtra,sangli,592418,11236674,2020,3
maharashtra,gadchiroli,116628,2495986,2020,3
maharashtra,raigad,1001129,17849735,2020,3
maharashtra,palghar,1034468,17374224,2020,3
maharashtra,jalna,343751,9707302,2020,3
maharashtra,gondia,189739,3853651,2020,3
maharashtra,ahmednagar,1123648,30036265,2020,3
maharashtra,pune,5546002,133793402,2020,3
maharashtra,beed,454108,12860646,2020,3
maharashtra,satara,701594,15205121,2020,3
maharashtra,jalgaon,816922,22645586,2020,4
maharashtra,latur,539386,17279732,2020,4
maharashtra,thane,3727358,82413249,2020,4
maharashtra,bhandara,224428,5403094,2020,4
maharashtra,nandurbar,185364,4701658,2020,4
maharashtra,chandrapur,402099,9492265,2020,4
maharashtra,kolhapur,974585,21266960,2020,4
maharashtra,solapur,1113260,38785337,2020,4
maharashtra,mumbai,1347356,23972829,2020,4
maharashtra,sindhudurg,147242,2507093,2020,4
maharashtra,dhule,363024,10499674,2020,4
maharashtra,wardha,261295,5910689,2020,4
maharashtra,parbhani,316441,9719978,2020,4
maharashtra,mumbai suburban,3609970,68832123,2020,4
maharashtra,hingoli,170844,4783410,2020,4
maharashtra,ratnagiri,259813,4183042,2020,4
maharashtra,nanded,574606,17631961,2020,4
maharashtra,osmanabad,337291,12068034,2020,4
maharashtra,nagpur,1637270,44969544,2020,4
maharashtra,buldhana,487832,14858983,2020,4
maharashtra,nashik,1907318,66339993,2020,4
maharashtra,akola,332597,8033141,2020,4
maharashtra,yavatmal,379678,9064914,2020,4
maharashtra,aurangabad,1355656,50905731,2020,4
maharashtra,amravati,613354,17585936,2020,4
maharashtra,washim,183624,4818498,2020,4
maharashtra,sangli,655430,15699266,2020,4
maharashtra,gadchiroli,129535,3216726,2020,4
maharashtra,raigad,1103959,27052023,2020,4
maharashtra,palghar,1136061,24404168,2020,4
maharashtra,jalna,380761,12432017,2020,4
maharashtra,gondia,207793,4686609,2020,4
maharashtra,ahmednagar,1237321,40612625,2020,4
maharashtra,pune,6033615,207736217,2020,4
maharashtra,beed,502927,16058755,2020,4
maharashtra,satara,776616,21434910,2020,4
maharashtra,jalgaon,880235,24564263,2021,1
maharashtra,latur,582713,19927797,2021,1
maharashtra,thane,4014464,95853664,2021,1
maharashtra,bhandara,241307,5724141,2021,1
maharashtra,nandurbar,200690,5232672,2021,1
maharashtra,chandrapur,433697,10769204,2021,1
maharashtra,kolhapur,1048158,24082808,2021,1
maharashtra,solapur,1199130,43629720,2021,1
maharashtra,mumbai,1450548,29473502,2021,1
maharashtra,sindhudurg,158487,2681466,2021,1
maharashtra,dhule,391549,11609420,2021,1
maharashtra,wardha,281356,6547455,2021,1
maharashtra,parbhani,341747,10585846,2021,1
maharashtra,mumbai suburban,3886500,82964739,2021,1
maharashtra,hingoli,184818,5031701,2021,1
maharashtra,ratnagiri,279598,4518936,2021,1
maharashtra,nanded,620908,19605168,2021,1
maharashtra,osmanabad,363717,13404694,2021,1
maharashtra,nagpur,1761562,50475590,2021,1
maharashtra,buldhana,526980,16060285,2021,1
maharashtra,nashik,2049293,73733644,2021,1
maharashtra,akola,359424,8842396,2021,1
maharashtra,yavatmal,411242,10054649,2021,1
maharashtra,aurangabad,1456891,56978295,2021,1
maharashtra,amravati,660582,18290419,2021,1
maharashtra,washim,199116,5342030,2021,1
maharashtra,sangli,706867,18164337,2021,1
maharashtra,gadchiroli,140084,3550696,2021,1
maharashtra,raigad,1189907,31848388,2021,1
maharashtra,palghar,1225423,27805492,2021,1
maharashtra,jalna,411010,13687818,2021,1
maharashtra,gondia,224168,5277879,2021,1
maharashtra,ahmednagar,1333477,46024131,2021,1
maharashtra,pune,6481971,257611232,2021,1
maharashtra,beed,543616,17941211,2021,1
maharashtra,satara,836302,24080796,2021,1
maharashtra,jalgaon,943259,35301873,2021,2
maharashtra,latur,624744,29180891,2021,2
maharashtra,thane,4290066,64723378,2021,2
maharashtra,bhandara,258606,8333396,2021,2
maharashtra,nandurbar,215867,10883715,2021,2
maharashtra,chandrapur,465162,19083472,2021,2
maharashtra,kolhapur,1120732,25166053,2021,2
maharashtra,solapur,1283601,70070564,2021,2
maharashtra,mumbai,1549784,15755744,2021,2
maharashtra,sindhudurg,169850,6676394,2021,2
maharashtra,dhule,420452,18433982,2021,2
maharashtra,wardha,301303,11242152,2021,2
maharashtra,parbhani,366307,20114134,2021,2
maharashtra,mumbai suburban,4151227,48912802,2021,2
maharashtra,hingoli,198989,10972408,2021,2
maharashtra,ratnagiri,299931,11050624,2021,2
maharashtra,nanded,666016,33359336,2021,2
maharashtra,osmanabad,390287,28330715,2021,2
maharashtra,nagpur,1883447,45250899,2021,2
maharashtra,buldhana,565868,28581359,2021,2
maharashtra,nashik,2191882,75757960,2021,2
maharashtra,akola,385734,13364304,2021,2
maharashtra,yavatmal,442623,21915611,2021,2
maharashtra,aurangabad,1557693,63292884,2021,2
maharashtra,amravati,708106,26297460,2021,2
maharashtra,washim,214281,11684560,2021,2
maharashtra,sangli,756769,28300612,2021,2
maharashtra,gadchiroli,150715,8590038,2021,2
maharashtra,raigad,1272744,29988653,2021,2
maharashtra,palghar,1312388,24969796,2021,2
maharashtra,jalna,441936,27109811,2021,2
maharashtra,gondia,240700,9019259,2021,2
maharashtra,ahmednagar,1429562,71089482,2021,2
maharashtra,pune,6915820,182010403,2021,2
maharashtra,beed,583148,38733719,2021,2
maharashtra,satara,895098,34535149,2021,2
maharashtra,jalgaon,1015954,44589296,2021,3
maharashtra,latur,672411,35447172,2021,3
maharashtra,thane,4597394,83300680,2021,3
maharashtra,bhandara,278950,10492117,2021,3
maharashtra,nandurbar,233351,14068043,2021,3
maharashtra,chandrapur,501428,24953314,2021,3
maharashtra,kolhapur,1201767,30276720,2021,3
maharashtra,solapur,1380100,90517777,2021,3
maharashtra,mumbai,1659663,22719084,2021,3
maharashtra,sindhudurg,182992,8049285,2021,3
maharashtra,dhule,453563,23874749,2021,3
maharashtra,wardha,324042,14222066,2021,3
maharashtra,parbhani,394690,24802131,2021,3
maharashtra,mumbai suburban,4444495,64351820,2021,3
maharashtra,hingoli,215433,13648354,2021,3
maharashtra,ratnagiri,322959,12217296,2021,3
maharashtra,nanded,718196,42572195,2021,3
maharashtra,osmanabad,420827,34207354,2021,3
maharashtra,nagpur,2020264,59516934,2021,3
maharashtra,buldhana,610959,37781452,2021,3
maharashtra,nashik,2352259,98434796,2021,3
maharashtra,akola,415627,18302939,2021,3
maharashtra,yavatmal,479110,29675311,2021,3
maharashtra,aurangabad,1671665,80700747,2021,3
maharashtra,amravati,762967,34351482,2021,3
maharashtra,washim,232323,15590563,2021,3
maharashtra,sangli,812828,36928390,2021,3
maharashtra,gadchiroli,163308,11389807,2021,3
maharashtra,raigad,1365513,37710413,2021,3
maharashtra,palghar,1410321,32925198,2021,3
maharashtra,jalna,477979,33173132,2021,3
maharashtra,gondia,260029,11333638,2021,3
maharashtra,ahmednagar,1539300,92999756,2021,3
maharashtra,pune,7398336,249779063,2021,3
maharashtra,beed,628912,47304097,2021,3
maharashtra,satara,961302,43163681,2021,3
maharashtra,jalgaon,1087090,54643157,2021,4
maharashtra,latur,719450,42649479,2021,4
maharashtra,thane,4906492,134242235,2021,4
maharashtra,bhandara,298697,11690408,2021,4
maharashtra,nandurbar,250332,11355907,2021,4
maharashtra,chandrapur,537212,23606587,2021,4
maharashtra,kolhapur,1282234,52717877,2021,4
maharashtra,solapur,1475291,99334977,2021,4
maharashtra,mumbai,1770325,42805095,2021,4
maharashtra,sindhudurg,195901,4296168,2021,4
maharashtra,dhule,485968,24495240,2021,4
maharashtra,wardha,346618,14636917,2021,4
maharashtra,parbhani,422969,23200712,2021,4
maharashtra,mumbai suburban,4740546,109361875,2021,4
maharashtra,hingoli,231679,11737542,2021,4
maharashtra,ratnagiri,345590,7938110,2021,4
maharashtra,nanded,769599,45011341,2021,4
maharashtra,osmanabad,450897,31235487,2021,4
maharashtra,nagpur,2157149,99886471,2021,4
maharashtra,buldhana,655296,38436220,2021,4
maharashtra,nashik,2510393,133427791,2021,4
maharashtra,akola,445026,21961729,2021,4
maharashtra,yavatmal,514770,24464792,2021,4
maharashtra,aurangabad,1786190,111147080,2021,4
maharashtra,amravati,816701,38104234,2021,4
maharashtra,washim,249576,13081507,2021,4
maharashtra,sangli,868213,41662685,2021,4
maharashtra,gadchiroli,175431,7057618,2021,4
maharashtra,raigad,1457720,50821939,2021,4
maharashtra,palghar,1508500,45585256,2021,4
maharashtra,jalna,513160,30611882,2021,4
maharashtra,gondia,278573,11623573,2021,4
maharashtra,ahmednagar,1646991,99905359,2021,4
maharashtra,pune,7880431,427289734,2021,4
maharashtra,beed,674258,40582491,2021,4
maharashtra,satara,1027238,51129773,2021,4
maharashtra,jalgaon,1156268,72850684,2022,1
maharashtra,latur,764670,56012514,2022,1
maharashtra,thane,5196050,36680314,2022,1
maharashtra,bhandara,317709,17152369,2022,1
maharashtra,nandurbar,266795,27838113,2022,1
maharashtra,chandrapur,570979,46226115,2022,1
maharashtra,kolhapur,1357916,44102892,2022,1
maharashtra,solapur,1565902,178663433,2022,1
maharashtra,mumbai,1873643,6937597,2022,1
maharashtra,sindhudurg,208291,14208273,2022,1
maharashtra,dhule,517310,42627770,2022,1
maharashtra,wardha,368011,28821210,2022,1
maharashtra,parbhani,450092,48613776,2022,1
maharashtra,mumbai suburban,5017556,20523596,2022,1
maharashtra,hingoli,247201,28802775,2022,1
maharashtra,ratnagiri,366636,22168726,2022,1
maharashtra,nanded,818876,75402365,2022,1
maharashtra,osmanabad,479545,78950852,2022,1
maharashtra,nagpur,2286011,62584115,2022,1
maharashtra,buldhana,698097,72532489,2022,1
maharashtra,nashik,2661739,123708845,2022,1
maharashtra,akola,473498,34414449,2022,1
maharashtra,yavatmal,548600,60532112,2022,1
maharashtra,aurangabad,1894797,102754741,2022,1
maharashtra,amravati,868057,58399645,2022,1
maharashtra,washim,266019,33931899,2022,1
maharashtra,sangli,921182,74801129,2022,1
maharashtra,gadchiroli,186967,21889562,2022,1
maharashtra,raigad,1544883,32504167,2022,1
maharashtra,palghar,1601518,33545649,2022,1
maharashtra,jalna,547672,64639245,2022,1
maharashtra,gondia,296361,20628768,2022,1
maharashtra,ahmednagar,1749682,162352399,2022,1
maharashtra,pune,8331582,196168807,2022,1
maharashtra,beed,717334,87680370,2022,1
maharashtra,satara,1090181,68117749,2022,1
maharashtra,jalgaon,1220513,86604210,2022,2
maharashtra,latur,806328,62442383,2022,2
maharashtra,thane,5471749,33991836,2022,2
maharashtra,bhandara,335385,19090974,2022,2
maharashtra,nandurbar,281849,34195706,2022,2
maharashtra,chandrapur,602491,54957048,2022,2
maharashtra,kolhapur,1428752,49114165,2022,2
maharashtra,solapur,1649511,210685118,2022,2
maharashtra,mumbai,1972178,6067589,2022,2
maharashtra,sindhudurg,219513,16161050,2022,2
maharashtra,dhule,546411,48704498,2022,2
maharashtra,wardha,387779,34231505,2022,2
maharashtra,parbhani,475099,60701206,2022,2
maharashtra,mumbai suburban,5281053,18144066,2022,2
maharashtra,hingoli,261356,34376077,2022,2
maharashtra,ratnagiri,386205,27879839,2022,2
maharashtra,nanded,864519,91285829,2022,2
maharashtra,osmanabad,505757,89304598,2022,2
maharashtra,nagpur,2407812,69028954,2022,2
maharashtra,buldhana,737963,88820070,2022,2
maharashtra,nashik,2803471,145768720,2022,2
maharashtra,akola,500054,39236629,2022,2
maharashtra,yavatmal,579638,73957323,2022,2
maharashtra,aurangabad,1996927,118912859,2022,2
maharashtra,amravati,915589,63414291,2022,2
maharashtra,washim,281323,39129459,2022,2
maharashtra,sangli,970235,87653019,2022,2
maharashtra,gadchiroli,197516,26037494,2022,2
maharashtra,raigad,1626771,36727170,2022,2
maharashtra,palghar,1689875,35313113,2022,2
maharashtra,jalna,579234,80567676,2022,2
maharashtra,gondia,313009,24263083,2022,2
maharashtra,ahmednagar,1844168,183118960,2022,2
maharashtra,pune,8757249,209135770,2022,2
maharashtra,beed,757060,115979666,2022,2
maharashtra,satara,1148444,77944066,2022,2
maharashtra,jalgaon,1286175,97532092,2022,3
maharashtra,latur,848269,63264921,2022,3
maharashtra,thane,5757165,33263065,2022,3
maharashtra,bhandara,353174,19465120,2022,3
maharashtra,nandurbar,296795,34198673,2022,3
maharashtra,chandrapur,634045,56800651,2022,3
maharashtra,kolhapur,1502306,47052254,2022,3
maharashtra,solapur,1733556,228942597,2022,3
maharashtra,mumbai,2074701,5594171,2022,3
maharashtra,sindhudurg,229975,15739159,2022,3
maharashtra,dhule,575813,54322077,2022,3
maharashtra,wardha,407248,36192835,2022,3
maharashtra,parbhani,499848,65733280,2022,3
maharashtra,mumbai suburban,5555095,17750407,2022,3
maharashtra,hingoli,275473,39256792,2022,3
maharashtra,ratnagiri,405070,25571739,2022,3
maharashtra,nanded,910486,98753308,2022,3
maharashtra,osmanabad,531671,91882360,2022,3
maharashtra,nagpur,2532986,66164790,2022,3
maharashtra,buldhana,777977,93279571,2022,3
maharashtra,nashik,2948824,151235515,2022,3
maharashtra,akola,526815,44796514,2022,3
maharashtra,yavatmal,610128,88314496,2022,3
maharashtra,aurangabad,2101234,124307909,2022,3
maharashtra,amravati,963982,72957653,2022,3
maharashtra,washim,296272,43840731,2022,3
maharashtra,sangli,1019817,93113946,2022,3
maharashtra,gadchiroli,207786,26316493,2022,3
maharashtra,raigad,1710945,36872830,2022,3
maharashtra,palghar,1781265,36549593,2022,3
maharashtra,jalna,610313,84336941,2022,3
maharashtra,gondia,329157,25958200,2022,3
maharashtra,ahmednagar,1940071,199343174,2022,3
maharashtra,pune,9194074,217143958,2022,3
maharashtra,beed,796486,119694601,2022,3
maharashtra,satara,1207605,83121296,2022,3
maharashtra,jalgaon,1347408,79656163,2022,4
maharashtra,latur,887351,60177337,2022,4
maharashtra,thane,6042267,184887911,2022,4
maharashtra,bhandara,369204,18125226,2022,4
maharashtra,nandurbar,310094,17119982,2022,4
maharashtra,chandrapur,662924,36567710,2022,4
maharashtra,kolhapur,1571012,86481902,2022,4
maharashtra,solapur,1811044,146728122,2022,4
maharashtra,mumbai,2178155,63083465,2022,4
maharashtra,sindhudurg,238677,6295157,2022,4
maharashtra,dhule,603068,34986063,2022,4
maharashtra,wardha,425327,26485214,2022,4
maharashtra,parbhani,522880,32441607,2022,4
maharashtra,mumbai suburban,5831539,155449376,2022,4
maharashtra,hingoli,287777,17611932,2022,4
maharashtra,ratnagiri,421696,11927717,2022,4
maharashtra,nanded,952368,64607385,2022,4
maharashtra,osmanabad,555058,47593507,2022,4
maharashtra,nagpur,2655029,151837643,2022,4
maharashtra,buldhana,814274,57822754,2022,4
maharashtra,nashik,3086721,185459628,2022,4
maharashtra,akola,551450,37011584,2022,4
maharashtra,yavatmal,636910,41634405,2022,4
maharashtra,aurangabad,2201353,146821264,2022,4
maharashtra,amravati,1009815,59560804,2022,4
maharashtra,washim,309651,21117499,2022,4
maharashtra,sangli,1065081,70382653,2022,4
maharashtra,gadchiroli,216959,11342922,2022,4
maharashtra,raigad,1791713,73942725,2022,4
maharashtra,palghar,1870957,68958750,2022,4
maharashtra,jalna,638204,44298600,2022,4
maharashtra,gondia,343702,19624448,2022,4
maharashtra,ahmednagar,2027819,148431661,2022,4
maharashtra,pune,9622338,614868245,2022,4
maharashtra,beed,832340,60213520,2022,4
maharashtra,satara,1261863,78647815,2022,4
manipur,kangpokpi,1439,0,2018,1
manipur,noney,216,0,2018,1
manipur,imphal east,6759,0,2018,1
manipur,thoubal,2764,0,2018,1
manipur,kakching,915,0,2018,1
manipur,jiribam,460,0,2018,1
manipur,ukhrul,602,0,2018,1
manipur,tamenglong,550,0,2018,1
manipur,kamjong,108,0,2018,1
manipur,chandel,452,0,2018,1
manipur,bishnupur,2371,0,2018,1
manipur,senapati,85,0,2018,1
manipur,pherzawl,24,0,2018,1
manipur,churachandpur,1524,0,2018,1
manipur,tengnoupal,352,0,2018,1
manipur,imphal west,11304,0,2018,1
manipur,kangpokpi,2183,0,2018,2
manipur,noney,351,0,2018,2
manipur,imphal east,10390,0,2018,2
manipur,thoubal,4771,0,2018,2
manipur,kakching,1571,0,2018,2
manipur,jiribam,732,0,2018,2
manipur,ukhrul,905,0,2018,2
manipur,tamenglong,824,0,2018,2
manipur,kamjong,144,0,2018,2
manipur,chandel,706,0,2018,2
manipur,bishnupur,3751,0,2018,2
manipur,senapati,155,0,2018,2
manipur,pherzawl,38,0,2018,2
manipur,churachandpur,2362,0,2018,2
manipur,tengnoupal,631,0,2018,2
manipur,imphal west,16541,0,2018,2
manipur,kangpokpi,3073,0,2018,3
manipur,noney,504,0,2018,3
manipur,imphal east,13541,0,2018,3
manipur,thoubal,6112,0,2018,3
manipur,kakching,2326,0,2018,3
manipur,jiribam,1086,0,2018,3
manipur,ukhrul,1346,0,2018,3
manipur,tamenglong,1268,0,2018,3
manipur,kamjong,213,0,2018,3
manipur,chandel,962,0,2018,3
manipur,bishnupur,5106,0,2018,3
manipur,senapati,229,0,2018,3
manipur,pherzawl,51,0,2018,3
manipur,churachandpur,3420,0,2018,3
manipur,tengnoupal,1002,0,2018,3
manipur,imphal west,21696,0,2018,3
manipur,kangpokpi,4249,0,2018,4
manipur,noney,716,0,2018,4
manipur,imphal east,17777,0,2018,4
manipur,thoubal,8027,0,2018,4
manipur,kakching,3153,0,2018,4
manipur,jiribam,1393,0,2018,4
manipur,ukhrul,1842,0,2018,4
manipur,tamenglong,1712,0,2018,4
manipur,kamjong,290,0,2018,4
manipur,chandel,1342,0,2018,4
manipur,bishnupur,7049,0,2018,4
manipur,senapati,337,0,2018,4
manipur,pherzawl,68,0,2018,4
manipur,churachandpur,4951,0,2018,4
manipur,tengnoupal,1300,0,2018,4
manipur,imphal west,28383,0,2018,4
manipur,kangpokpi,5212,0,2019,1
manipur,noney,919,0,2019,1
manipur,imphal east,21136,0,2019,1
manipur,thoubal,9529,0,2019,1
manipur,kakching,3850,0,2019,1
manipur,jiribam,1759,0,2019,1
manipur,ukhrul,2368,0,2019,1
manipur,tamenglong,2148,0,2019,1
manipur,kamjong,382,0,2019,1
manipur,chandel,1691,0,2019,1
manipur,bishnupur,8537,0,2019,1
manipur,senapati,451,0,2019,1
manipur,pherzawl,98,0,2019,1
manipur,churachandpur,6138,0,2019,1
manipur,tengnoupal,1641,0,2019,1
manipur,imphal west,33668,0,2019,1
manipur,kangpokpi,6407,29820,2019,2
manipur,noney,1150,6520,2019,2
manipur,imphal east,24652,90408,2019,2
manipur,thoubal,10915,34864,2019,2
manipur,kakching,4599,14399,2019,2
manipur,jiribam,2103,9838,2019,2
manipur,ukhrul,2981,15254,2019,2
manipur,tamenglong,2628,12386,2019,2
manipur,kamjong,480,2245,2019,2
manipur,chandel,2175,13881,2019,2
manipur,bishnupur,10014,35338,2019,2
manipur,senapati,542,9932,2019,2
manipur,pherzawl,127,461,2019,2
manipur,churachandpur,7662,33490,2019,2
manipur,tengnoupal,2009,12904,2019,2
manipur,imphal west,39303,143089,2019,2
manipur,kangpokpi,7621,110522,2019,3
manipur,noney,1298,23951,2019,3
manipur,imphal east,28331,315497,2019,3
manipur,thoubal,12427,115808,2019,3
manipur,kakching,5355,52109,2019,3
manipur,jiribam,2444,31194,2019,3
manipur,ukhrul,3488,53720,2019,3
manipur,tamenglong,3085,50057,2019,3
manipur,kamjong,538,8114,2019,3
manipur,chandel,2581,47685,2019,3
manipur,bishnupur,11647,116636,2019,3
manipur,senapati,672,32024,2019,3
manipur,pherzawl,156,1847,2019,3
manipur,churachandpur,9071,118819,2019,3
manipur,tengnoupal,2334,37068,2019,3
manipur,imphal west,45268,479154,2019,3
manipur,kangpokpi,8850,126801,2019,4
manipur,noney,1517,30392,2019,4
manipur,imphal east,31935,361762,2019,4
manipur,thoubal,14194,146102,2019,4
manipur,kakching,6126,59893,2019,4
manipur,jiribam,2764,34328,2019,4
manipur,ukhrul,4091,55415,2019,4
manipur,tamenglong,3651,57913,2019,4
manipur,kamjong,639,9407,2019,4
manipur,chandel,3029,55155,2019,4
manipur,bishnupur,13387,141164,2019,4
manipur,senapati,790,40242,2019,4
manipur,pherzawl,192,3394,2019,4
manipur,churachandpur,10431,127389,2019,4
manipur,tengnoupal,2699,44120,2019,4
manipur,imphal west,51063,562011,2019,4
manipur,kangpokpi,10241,147812,2020,1
manipur,noney,1787,41247,2020,1
manipur,imphal east,36105,420094,2020,1
manipur,thoubal,16244,175401,2020,1
manipur,kakching,7075,74982,2020,1
manipur,jiribam,3051,37923,2020,1
manipur,ukhrul,4892,59944,2020,1
manipur,tamenglong,4169,67905,2020,1
manipur,kamjong,755,13665,2020,1
manipur,chandel,3471,62247,2020,1
manipur,bishnupur,15333,173021,2020,1
manipur,senapati,922,47684,2020,1
manipur,pherzawl,245,5039,2020,1
manipur,churachandpur,12420,166120,2020,1
manipur,tengnoupal,3179,53112,2020,1
manipur,imphal west,57485,629446,2020,1
manipur,kangpokpi,12965,203507,2020,2
manipur,noney,2236,63200,2020,2
manipur,imphal east,43144,517800,2020,2
manipur,thoubal,20186,290602,2020,2
manipur,kakching,9028,128015,2020,2
manipur,jiribam,3660,53042,2020,2
manipur,ukhrul,6223,94483,2020,2
manipur,tamenglong,5158,95973,2020,2
manipur,kamjong,888,21980,2020,2
manipur,chandel,4278,86628,2020,2
manipur,bishnupur,19027,275023,2020,2
manipur,senapati,1095,76298,2020,2
manipur,pherzawl,316,6845,2020,2
manipur,churachandpur,15469,230835,2020,2
manipur,tengnoupal,3926,75600,2020,2
manipur,imphal west,67897,791660,2020,2
manipur,kangpokpi,15966,253384,2020,3
manipur,noney,2736,55385,2020,3
manipur,imphal east,51383,609321,2020,3
manipur,thoubal,24183,317792,2020,3
manipur,kakching,10752,134942,2020,3
manipur,jiribam,4238,66168,2020,3
manipur,ukhrul,7657,112269,2020,3
manipur,tamenglong,6475,109931,2020,3
manipur,kamjong,1124,23423,2020,3
manipur,chandel,5252,109957,2020,3
manipur,bishnupur,22965,325558,2020,3
manipur,senapati,1317,103022,2020,3
manipur,pherzawl,438,8873,2020,3
manipur,churachandpur,19501,298971,2020,3
manipur,tengnoupal,4853,82000,2020,3
manipur,imphal west,79723,941379,2020,3
manipur,kangpokpi,17814,268836,2020,4
manipur,noney,3042,54913,2020,4
manipur,imphal east,57282,660654,2020,4
manipur,thoubal,26858,319570,2020,4
manipur,kakching,11913,132864,2020,4
manipur,jiribam,4621,65672,2020,4
manipur,ukhrul,8651,120435,2020,4
manipur,tamenglong,7322,110430,2020,4
manipur,kamjong,1333,27975,2020,4
manipur,chandel,5987,120650,2020,4
manipur,bishnupur,25629,335291,2020,4
manipur,senapati,1513,113530,2020,4
manipur,pherzawl,533,9387,2020,4
manipur,churachandpur,21960,300081,2020,4
manipur,tengnoupal,5537,88105,2020,4
manipur,imphal west,88777,1055039,2020,4
manipur,kangpokpi,19239,252420,2021,1
manipur,noney,3286,55982,2021,1
manipur,imphal east,62004,693766,2021,1
manipur,thoubal,29072,314602,2021,1
manipur,kakching,12888,123152,2021,1
manipur,jiribam,5045,68826,2021,1
manipur,ukhrul,9372,97569,2021,1
manipur,tamenglong,7960,102778,2021,1
manipur,kamjong,1481,28955,2021,1
manipur,chandel,6467,107475,2021,1
manipur,bishnupur,27615,304856,2021,1
manipur,senapati,1655,102591,2021,1
manipur,pherzawl,607,9375,2021,1
manipur,churachandpur,23827,278146,2021,1
manipur,tengnoupal,6049,83331,2021,1
manipur,imphal west,96101,1085403,2021,1
manipur,kangpokpi,20703,699332,2021,2
manipur,noney,3566,233348,2021,2
manipur,imphal east,66388,698750,2021,2
manipur,thoubal,31139,379556,2021,2
manipur,kakching,13816,179017,2021,2
manipur,jiribam,5468,145822,2021,2
manipur,ukhrul,10142,369390,2021,2
manipur,tamenglong,8580,377885,2021,2
manipur,kamjong,1619,186560,2021,2
manipur,chandel,6980,399269,2021,2
manipur,bishnupur,29671,486636,2021,2
manipur,senapati,1769,1295855,2021,2
manipur,pherzawl,663,77344,2021,2
manipur,churachandpur,25573,552013,2021,2
manipur,tengnoupal,6499,242939,2021,2
manipur,imphal west,102833,945286,2021,2
manipur,kangpokpi,22416,874800,2021,3
manipur,noney,3902,300472,2021,3
manipur,imphal east,71436,954175,2021,3
manipur,thoubal,33478,486022,2021,3
manipur,kakching,14924,239828,2021,3
manipur,jiribam,5941,184052,2021,3
manipur,ukhrul,11045,513136,2021,3
manipur,tamenglong,9326,574128,2021,3
manipur,kamjong,1791,242167,2021,3
manipur,chandel,7597,522067,2021,3
manipur,bishnupur,31996,674139,2021,3
