States,Pincodes,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
punjab,fazilka,2021,2,TOTAL,470972,1151355120.6801445
punjab,sangrur,2021,2,TOTAL,388018,972086889.8648155
punjab,pathankot,2021,2,TOTAL,332063,817674432.3183126
punjab,hoshiarpur,2021,2,TOTAL,325305,749871102.3515452
punjab,ludhiana,2021,3,TOTAL,11041061,20678673037.58342
punjab,sas nagar,2021,3,TOTAL,1974996,4447292004.848708
punjab,amritsar,2021,3,TOTAL,1122267,1653032309.3658862
punjab,jalandhar,2021,3,TOTAL,880844,1253484439.7695906
punjab,patiala,2021,3,TOTAL,844289,1780073560.4911208
punjab,bathinda,2021,3,TOTAL,833255,1590074431.4319546
punjab,fazilka,2021,3,TOTAL,648785,1494144090.0747273
punjab,sangrur,2021,3,TOTAL,520820,1288359993.5674548
punjab,pathankot,2021,3,TOTAL,470394,1088155017.5213614
punjab,hoshiarpur,2021,3,TOTAL,425732,1020518338.4298184
punjab,ludhiana,2021,4,TOTAL,13418112,26344629316.290863
punjab,sas nagar,2021,4,TOTAL,2428211,5753345068.588264
punjab,amritsar,2021,4,TOTAL,1326368,2068398119.4130378
punjab,jalandhar,2021,4,TOTAL,1195981,1643665523.822769
punjab,patiala,2021,4,TOTAL,1016229,2247446014.3388247
punjab,bathinda,2021,4,TOTAL,966217,1839650779.3144863
punjab,fazilka,2021,4,TOTAL,761878,1835015551.7093265
punjab,sangrur,2021,4,TOTAL,678080,1655351923.208128
punjab,pathankot,2021,4,TOTAL,568332,1376083757.9036813
punjab,kapurthala,2021,4,TOTAL,507382,1195567872.7909434
punjab,ludhiana,2022,1,TOTAL,14304410,26313996218.719788
punjab,sas nagar,2022,1,TOTAL,2719468,6399436596.7550125
punjab,amritsar,2022,1,TOTAL,1392852,2125034734.0134268
punjab,jalandhar,2022,1,TOTAL,1305956,1768536228.7671556
punjab,patiala,2022,1,TOTAL,1074201,1963267704.7051582
punjab,bathinda,2022,1,TOTAL,1027217,2293800940.353794
punjab,fazilka,2022,1,TOTAL,822756,1923327033.7336512
punjab,pathankot,2022,1,TOTAL,775802,1744469196.2946777
punjab,sangrur,2022,1,TOTAL,623201,1459308097.645636
punjab,kapurthala,2022,1,TOTAL,589881,1411828753.370968
punjab,ludhiana,2022,2,TOTAL,18613851,30932873842.40671
punjab,sas nagar,2022,2,TOTAL,3284678,7544432923.639183
punjab,amritsar,2022,2,TOTAL,1707376,2132957264.045349
punjab,jalandhar,2022,2,TOTAL,1600015,2298740867.519915
punjab,patiala,2022,2,TOTAL,1384185,2874491811.5699377
punjab,bathinda,2022,2,TOTAL,1318798,2270499395.124955
punjab,fazilka,2022,2,TOTAL,1030096,2239173247.4908824
punjab,kapurthala,2022,2,TOTAL,962873,2069321829.0216851
punjab,pathankot,2022,2,TOTAL,841422,583294319.3112409
punjab,sangrur,2022,2,TOTAL,760816,1612735716.4188502
punjab,ludhiana,2022,3,TOTAL,17194042,26076678336.602097
punjab,sas nagar,2022,3,TOTAL,3792453,7270600019.612049
punjab,amritsar,2022,3,TOTAL,3641708,7946208922.080432
punjab,jalandhar,2022,3,TOTAL,3522146,5956975288.715145
punjab,patiala,2022,3,TOTAL,3341430,5058698409.990889
punjab,kapurthala,2022,3,TOTAL,1917528,2247401003.103948
punjab,bathinda,2022,3,TOTAL,1584180,3130303320.5152707
punjab,fazilka,2022,3,TOTAL,1509657,1075946624.3366413
punjab,pathankot,2022,3,TOTAL,1501915,2472962564.0728073
punjab,hoshiarpur,2022,3,TOTAL,1185509,1312944472.199987
punjab,ludhiana,2022,4,TOTAL,19531735,31243716271.50683
punjab,sas nagar,2022,4,TOTAL,4052053,9080037202.707682
punjab,amritsar,2022,4,TOTAL,3953534,7008561700.545109
punjab,jalandhar,2022,4,TOTAL,2485138,4220000618.172685
punjab,patiala,2022,4,TOTAL,2203096,2481278825.08311
punjab,kapurthala,2022,4,TOTAL,2024135,3899236693.1675825
punjab,bathinda,2022,4,TOTAL,1891911,977306373.2836244
punjab,fazilka,2022,4,TOTAL,1881474,4512618767.795233
punjab,hoshiarpur,2022,4,TOTAL,1679582,2760124408.65554
punjab,sangrur,2022,4,TOTAL,1320186,2673533501.458725
rajasthan,jaipur,2018,1,TOTAL,209739,292411778.3167514
rajasthan,alwar,2018,1,TOTAL,143135,199302202.62341797
rajasthan,sikar,2018,1,TOTAL,137020,172400445.92333633
rajasthan,kota,2018,1,TOTAL,134012,163502033.3443347
rajasthan,jodhpur,2018,1,TOTAL,128104,135555667.06361395
rajasthan,bhilwara,2018,1,TOTAL,113159,148995539.44350016
rajasthan,ganganagar,2018,1,TOTAL,101924,102091313.38207474
rajasthan,nagaur,2018,1,TOTAL,99262,137834651.4038366
rajasthan,ajmer,2018,1,TOTAL,84558,127305554.22571197
rajasthan,udaipur,2018,1,TOTAL,82106,106745038.95707783
rajasthan,jaipur,2018,2,TOTAL,242220,457737042.3616353
rajasthan,alwar,2018,2,TOTAL,192441,334490729.74687064
rajasthan,jodhpur,2018,2,TOTAL,192326,299144627.7247395
rajasthan,kota,2018,2,TOTAL,167027,248738917.5397731
rajasthan,sikar,2018,2,TOTAL,158613,220665255.92971268
rajasthan,bhilwara,2018,2,TOTAL,150131,247164516.42669612
rajasthan,ganganagar,2018,2,TOTAL,133097,230526889.1701444
rajasthan,nagaur,2018,2,TOTAL,125440,158560196.40492076
rajasthan,ajmer,2018,2,TOTAL,116367,214793896.0219444
rajasthan,udaipur,2018,2,TOTAL,115194,181972986.53692004
rajasthan,jaipur,2018,3,TOTAL,304945,605573687.4317768
rajasthan,alwar,2018,3,TOTAL,298447,426857110.33912873
rajasthan,kota,2018,3,TOTAL,292959,545461249.6472253
rajasthan,jodhpur,2018,3,TOTAL,291883,300387247.7839042
rajasthan,bhilwara,2018,3,TOTAL,281307,438256209.5467619
rajasthan,sikar,2018,3,TOTAL,241188,359794578.75295204
rajasthan,nagaur,2018,3,TOTAL,221662,389701040.92997324
rajasthan,dausa,2018,3,TOTAL,195470,364598763.43292195
rajasthan,udaipur,2018,3,TOTAL,172883,268559804.2399466
rajasthan,ajmer,2018,3,TOTAL,172776,320229417.3878976
rajasthan,jaipur,2018,4,TOTAL,444192,630328852.3652544
rajasthan,alwar,2018,4,TOTAL,437412,845231636.7391852
rajasthan,jodhpur,2018,4,TOTAL,436006,616649595.1755898
rajasthan,kota,2018,4,TOTAL,429176,900354445.2771168
rajasthan,bhilwara,2018,4,TOTAL,369254,535832228.9687783
rajasthan,sikar,2018,4,TOTAL,363407,576133396.5578454
rajasthan,dausa,2018,4,TOTAL,342674,405323876.5685896
rajasthan,udaipur,2018,4,TOTAL,270041,392579890.6983815
rajasthan,ajmer,2018,4,TOTAL,256015,527712734.68598366
rajasthan,ganganagar,2018,4,TOTAL,255251,514871820.9222298
rajasthan,jaipur,2019,1,TOTAL,4954219,7600396570.221162
rajasthan,alwar,2019,1,TOTAL,914628,927259885.2815127
rajasthan,kota,2019,1,TOTAL,888065,939365230.2985821
rajasthan,bhilwara,2019,1,TOTAL,866730,1280261615.1363542
rajasthan,jodhpur,2019,1,TOTAL,829260,671569904.4687246
rajasthan,dausa,2019,1,TOTAL,817617,832399001.9662585
rajasthan,sikar,2019,1,TOTAL,687134,829412680.7056451
rajasthan,ajmer,2019,1,TOTAL,523857,810765253.4648952
rajasthan,udaipur,2019,1,TOTAL,505288,555969533.2439524
rajasthan,jhunjhunu,2019,1,TOTAL,494916,703838907.0034728
rajasthan,jaipur,2019,2,TOTAL,14130072,26047079270.713707
rajasthan,alwar,2019,2,TOTAL,961632,1089991053.6913998
rajasthan,jodhpur,2019,2,TOTAL,894996,1019525321.4251313
rajasthan,kota,2019,2,TOTAL,890906,1541775592.1051295
rajasthan,bhilwara,2019,2,TOTAL,746005,982069067.5325654
rajasthan,sikar,2019,2,TOTAL,734567,999364592.5683161
rajasthan,jhunjhunu,2019,2,TOTAL,622825,692917325.5691572
rajasthan,ajmer,2019,2,TOTAL,580827,1084980565.8966331
rajasthan,dausa,2019,2,TOTAL,540137,651025423.7486764
rajasthan,udaipur,2019,2,TOTAL,481947,533557911.6922488
rajasthan,jaipur,2019,3,TOTAL,15037317,31903765546.790283
rajasthan,alwar,2019,3,TOTAL,1550134,2167505704.5312195
rajasthan,jodhpur,2019,3,TOTAL,1480257,1488138012.246193
rajasthan,kota,2019,3,TOTAL,1443448,1393654036.9477575
rajasthan,bhilwara,2019,3,TOTAL,1210064,1401914422.370545
rajasthan,sikar,2019,3,TOTAL,1191769,1344389251.7075403
rajasthan,udaipur,2019,3,TOTAL,928820,1443439641.9725292
rajasthan,ajmer,2019,3,TOTAL,891386,905427237.8405185
rajasthan,dausa,2019,3,TOTAL,863740,910362505.4010675
rajasthan,jhunjhunu,2019,3,TOTAL,754156,719052480.9149649
rajasthan,jaipur,2019,4,TOTAL,17153003,41220743922.1253
rajasthan,alwar,2019,4,TOTAL,2336054,4842974163.826869
rajasthan,jodhpur,2019,4,TOTAL,1757873,1800314440.0863743
rajasthan,kota,2019,4,TOTAL,1739574,1826908587.5883286
rajasthan,bhilwara,2019,4,TOTAL,1727597,2948686058.7849503
rajasthan,udaipur,2019,4,TOTAL,1516400,1899752188.0615728
rajasthan,sikar,2019,4,TOTAL,1434616,1789927250.4976356
rajasthan,ajmer,2019,4,TOTAL,1121852,2021733041.256151
rajasthan,dausa,2019,4,TOTAL,1085573,1181095864.5716562
rajasthan,jhunjhunu,2019,4,TOTAL,1075217,1230485153.5041475
rajasthan,jaipur,2020,1,TOTAL,24180734,56174137377.66255
rajasthan,alwar,2020,1,TOTAL,1996180,3326530110.603928
rajasthan,jodhpur,2020,1,TOTAL,1789653,1905816172.2048004
rajasthan,kota,2020,1,TOTAL,1770262,1906037317.4351964
rajasthan,bhilwara,2020,1,TOTAL,1655754,2113727255.512595
rajasthan,sikar,2020,1,TOTAL,1549817,2022100645.9093838
rajasthan,udaipur,2020,1,TOTAL,1198654,2157945593.3313217
rajasthan,ajmer,2020,1,TOTAL,1149971,1382303913.5690722
rajasthan,dausa,2020,1,TOTAL,1117666,1240834639.235261
rajasthan,nagaur,2020,1,TOTAL,924684,1640589770.796785
rajasthan,jaipur,2020,2,TOTAL,22032140,53610675078.51194
rajasthan,alwar,2020,2,TOTAL,1714609,2805378023.0715084
rajasthan,jodhpur,2020,2,TOTAL,1047487,1845583605.750906
rajasthan,sikar,2020,2,TOTAL,1044546,1488165239.627231
rajasthan,bhilwara,2020,2,TOTAL,926234,1253758485.0290926
rajasthan,dausa,2020,2,TOTAL,903625,1405329603.9782574
rajasthan,kota,2020,2,TOTAL,811144,1380878642.2678845
rajasthan,ajmer,2020,2,TOTAL,761900,1520341325.1810446
rajasthan,nagaur,2020,2,TOTAL,719586,886591682.9229785
rajasthan,udaipur,2020,2,TOTAL,663321,1074122004.3133793
rajasthan,jaipur,2020,3,TOTAL,34723808,78104750484.06071
rajasthan,alwar,2020,3,TOTAL,2978724,5083852171.005617
rajasthan,jodhpur,2020,3,TOTAL,2115683,3088837507.9715004
rajasthan,bhilwara,2020,3,TOTAL,1968883,2458207767.8343773
rajasthan,sikar,2020,3,TOTAL,1953633,2912254255.6836677
rajasthan,kota,2020,3,TOTAL,1889390,3796669780.948629
rajasthan,ajmer,2020,3,TOTAL,1555246,2048386117.048542
rajasthan,udaipur,2020,3,TOTAL,1417426,2558836732.1627827
rajasthan,dausa,2020,3,TOTAL,1404294,3422321138.565303
rajasthan,nagaur,2020,3,TOTAL,1351686,1726675996.720219
rajasthan,jaipur,2020,4,TOTAL,31028451,71599277148.69725
rajasthan,alwar,2020,4,TOTAL,4133916,7568975613.010782
rajasthan,jodhpur,2020,4,TOTAL,2950949,4511165481.09104
rajasthan,bhilwara,2020,4,TOTAL,2848123,4361341516.364241
rajasthan,sikar,2020,4,TOTAL,2779460,3652602992.398799
rajasthan,kota,2020,4,TOTAL,2629635,5425595084.708213
rajasthan,ajmer,2020,4,TOTAL,2430258,3127351375.1951747
rajasthan,udaipur,2020,4,TOTAL,1977523,3736918631.8289013
rajasthan,nagaur,2020,4,TOTAL,1966049,2555419117.343486
rajasthan,bikaner,2020,4,TOTAL,1854909,3227139564.3018975
rajasthan,jaipur,2021,1,TOTAL,65639307,124138636281.23145
rajasthan,alwar,2021,1,TOTAL,4626616,8288838208.284747
rajasthan,jodhpur,2021,1,TOTAL,3612063,5110071896.327628
rajasthan,kota,2021,1,TOTAL,3465448,5109169388.794809
rajasthan,bhilwara,2021,1,TOTAL,3441904,3949712103.95199
rajasthan,sikar,2021,1,TOTAL,3318773,4063958275.660019
rajasthan,ajmer,2021,1,TOTAL,3151531,6524694767.349244
rajasthan,udaipur,2021,1,TOTAL,2738155,5518370415.103892
rajasthan,dausa,2021,1,TOTAL,2670189,5488684266.332531
rajasthan,nagaur,2021,1,TOTAL,2387446,3011565653.911685
rajasthan,jaipur,2021,2,TOTAL,81782827,152295120262.96942
rajasthan,alwar,2021,2,TOTAL,4455183,8128208165.298951
rajasthan,jodhpur,2021,2,TOTAL,3589441,7045762856.204771
rajasthan,kota,2021,2,TOTAL,3266095,6504167323.083466
rajasthan,sikar,2021,2,TOTAL,3136173,6430454558.910442
rajasthan,bhilwara,2021,2,TOTAL,3101183,5128482817.872635
rajasthan,ajmer,2021,2,TOTAL,2864013,4675938162.408661
rajasthan,nagaur,2021,2,TOTAL,2560262,3674928485.6614876
rajasthan,dausa,2021,2,TOTAL,2233349,2892405366.323619
rajasthan,udaipur,2021,2,TOTAL,2197797,4079791172.522775
rajasthan,jaipur,2021,3,TOTAL,108659324,179936124302.00922
rajasthan,jodhpur,2021,3,TOTAL,6639234,11240165599.578844
rajasthan,alwar,2021,3,TOTAL,5012691,7507160883.503555
rajasthan,kota,2021,3,TOTAL,4961430,7074828643.036352
rajasthan,bhilwara,2021,3,TOTAL,4899345,9273336541.864542
rajasthan,sikar,2021,3,TOTAL,4829818,8703493393.917704
rajasthan,ajmer,2021,3,TOTAL,4573490,5136436712.823769
rajasthan,udaipur,2021,3,TOTAL,4394803,5407583426.981717
rajasthan,nagaur,2021,3,TOTAL,4292426,7806752221.493629
rajasthan,dausa,2021,3,TOTAL,3587905,4232428314.6112733
rajasthan,jaipur,2021,4,TOTAL,130544931,225546213678.0312
rajasthan,jodhpur,2021,4,TOTAL,7664076,13974005841.41229
rajasthan,alwar,2021,4,TOTAL,5920882,8742491301.40883
rajasthan,bhilwara,2021,4,TOTAL,5816053,10861143408.510336
rajasthan,ajmer,2021,4,TOTAL,5701411,9076213569.403297
rajasthan,sikar,2021,4,TOTAL,5610874,10912550816.20288
rajasthan,kota,2021,4,TOTAL,5423917,6497157350.892502
rajasthan,udaipur,2021,4,TOTAL,5032416,6628312236.848719
rajasthan,nagaur,2021,4,TOTAL,4339511,5160132597.830615
rajasthan,dausa,2021,4,TOTAL,3824987,6994409527.416702
rajasthan,jaipur,2022,1,TOTAL,148956604,248958961898.9538
rajasthan,jodhpur,2022,1,TOTAL,8411664,15192162139.675108
rajasthan,alwar,2022,1,TOTAL,6783960,9708132763.147295
rajasthan,kota,2022,1,TOTAL,6561991,12559359989.792736
rajasthan,bhilwara,2022,1,TOTAL,6558498,10262133728.689194
rajasthan,ajmer,2022,1,TOTAL,6508137,12070291945.526222
rajasthan,sikar,2022,1,TOTAL,6423696,7120253656.587112
rajasthan,udaipur,2022,1,TOTAL,5642776,7178086780.460688
rajasthan,nagaur,2022,1,TOTAL,5085722,9139679958.645088
rajasthan,bikaner,2022,1,TOTAL,5061954,5938352462.035116
rajasthan,jaipur,2022,2,TOTAL,181570316,290408785688.94006
rajasthan,alwar,2022,2,TOTAL,9813239,17025818434.001835
rajasthan,jodhpur,2022,2,TOTAL,8308435,11317574894.199295
rajasthan,kota,2022,2,TOTAL,7973666,8222092235.564779
rajasthan,ajmer,2022,2,TOTAL,7814739,11969825649.264526
rajasthan,bhilwara,2022,2,TOTAL,7781332,13788621735.334116
rajasthan,sikar,2022,2,TOTAL,7375429,13931581131.209145
rajasthan,udaipur,2022,2,TOTAL,6520767,8076295073.4123745
rajasthan,nagaur,2022,2,TOTAL,5938616,6632582851.473118
rajasthan,bikaner,2022,2,TOTAL,5916640,10390818560.320557
rajasthan,jaipur,2022,3,TOTAL,220682742,322546632329.7969
rajasthan,jodhpur,2022,3,TOTAL,25003955,42498352744.6782
rajasthan,alwar,2022,3,TOTAL,17890647,28024153451.17022
rajasthan,ajmer,2022,3,TOTAL,13698118,22015857946.1112
rajasthan,kota,2022,3,TOTAL,8312801,12519178755.011929
rajasthan,bhilwara,2022,3,TOTAL,8160915,11112703183.15005
rajasthan,sikar,2022,3,TOTAL,8149741,14136337590.398617
rajasthan,udaipur,2022,3,TOTAL,7835035,11763047433.169743
rajasthan,nagaur,2022,3,TOTAL,7686092,8231855856.236254
rajasthan,bikaner,2022,3,TOTAL,6645042,11487888510.021519
rajasthan,jaipur,2022,4,TOTAL,255709582,401447081116.40735
rajasthan,jodhpur,2022,4,TOTAL,35485978,58286397998.928116
rajasthan,alwar,2022,4,TOTAL,14447137,24564518828.60323
rajasthan,bhilwara,2022,4,TOTAL,12521162,18895176739.276096
rajasthan,ajmer,2022,4,TOTAL,12252353,20814295262.9961
rajasthan,udaipur,2022,4,TOTAL,9296078,12502359022.61105
rajasthan,kota,2022,4,TOTAL,9041051,14374749827.087431
rajasthan,sikar,2022,4,TOTAL,8692049,12958768543.295708
rajasthan,nagaur,2022,4,TOTAL,8213130,8741507071.853579
rajasthan,bikaner,2022,4,TOTAL,7900335,14128879351.272339
sikkim,east,2018,1,TOTAL,5740,8443342.10723518
sikkim,south,2018,1,TOTAL,4923,8507451.80127644
sikkim,west,2018,1,TOTAL,4892,6610610.223672188
sikkim,north,2018,1,TOTAL,4652,5416856.56543864
sikkim,east,2018,2,TOTAL,10559,25376078.163594432
sikkim,south,2018,2,TOTAL,8320,17627063.52206016
sikkim,west,2018,2,TOTAL,7587,12429404.052329008
sikkim,north,2018,2,TOTAL,6615,12023487.660533402
sikkim,east,2018,3,TOTAL,14511,34011083.76562938
sikkim,south,2018,3,TOTAL,12719,30285691.23135621
sikkim,west,2018,3,TOTAL,11706,21297531.718367998
sikkim,north,2018,3,TOTAL,9650,13225690.976560615
sikkim,east,2018,4,TOTAL,20274,53997162.86355927
sikkim,south,2018,4,TOTAL,17874,51134858.40890253
sikkim,west,2018,4,TOTAL,14835,29688373.692548778
sikkim,north,2018,4,TOTAL,12922,27493186.61969518
sikkim,east,2019,1,TOTAL,74498,118108022.59828645
sikkim,south,2019,1,TOTAL,21109,50167286.50498513
sikkim,west,2019,1,TOTAL,18576,33157853.812782735
sikkim,north,2019,1,TOTAL,17417,30929894.245465152
sikkim,east,2019,2,TOTAL,210317,320406038.0351463
sikkim,south,2019,2,TOTAL,24154,64795365.565028735
sikkim,west,2019,2,TOTAL,18971,36887058.43025703
sikkim,north,2019,2,TOTAL,17748,35346089.91961202
sikkim,east,2019,3,TOTAL,310087,394711071.83428097
sikkim,south,2019,3,TOTAL,32914,76983431.7127036
sikkim,west,2019,3,TOTAL,26828,46674446.39052241
sikkim,north,2019,3,TOTAL,23625,43190098.96401493
sikkim,east,2019,4,TOTAL,477056,567811576.1273177
sikkim,south,2019,4,TOTAL,36686,91018557.14116079
sikkim,west,2019,4,TOTAL,30341,54437850.415528685
sikkim,north,2019,4,TOTAL,27684,51758366.279735565
sikkim,east,2020,1,TOTAL,198806,401678944.0832668
sikkim,south,2020,1,TOTAL,39914,88772696.59716484
sikkim,west,2020,1,TOTAL,34812,62301799.7090806
sikkim,north,2020,1,TOTAL,33365,60978284.12445666
sikkim,east,2020,2,TOTAL,99514,241524817.7601629
sikkim,south,2020,2,TOTAL,48169,110771511.12969662
sikkim,west,2020,2,TOTAL,47609,79692784.39264867
sikkim,north,2020,2,TOTAL,44831,77172228.21265629
sikkim,east,2020,3,TOTAL,123677,363123445.92071867
sikkim,south,2020,3,TOTAL,59676,148498181.61173043
sikkim,west,2020,3,TOTAL,52215,103125997.98284647
sikkim,north,2020,3,TOTAL,47333,92166014.71236712
sikkim,east,2020,4,TOTAL,137621,401393359.3730345
sikkim,south,2020,4,TOTAL,74462,206942913.8594391
sikkim,west,2020,4,TOTAL,63754,144436140.52819106
sikkim,north,2020,4,TOTAL,59211,130294975.41495967
sikkim,east,2021,1,TOTAL,230314,651230894.2642756
sikkim,south,2021,1,TOTAL,72036,214023413.27972007
sikkim,west,2021,1,TOTAL,64481,163867637.42218336
sikkim,north,2021,1,TOTAL,59993,137681981.3199845
sikkim,east,2021,2,TOTAL,297452,724746706.3079436
sikkim,south,2021,2,TOTAL,83039,235934839.12091917
sikkim,west,2021,2,TOTAL,81870,194136137.0047333
sikkim,north,2021,2,TOTAL,73086,156852033.9636291
sikkim,east,2021,3,TOTAL,338734,867802298.5562382
sikkim,south,2021,3,TOTAL,107611,301811282.78679377
sikkim,west,2021,3,TOTAL,98557,239292130.0790186
sikkim,north,2021,3,TOTAL,94310,192316407.61074328
sikkim,east,2021,4,TOTAL,541997,1401565372.8342977
sikkim,south,2021,4,TOTAL,138476,387413440.3597043
sikkim,west,2021,4,TOTAL,118733,235216438.10757113
sikkim,north,2021,4,TOTAL,117138,284731076.7632046
sikkim,east,2022,1,TOTAL,572571,1429425945.961132
sikkim,south,2022,1,TOTAL,150873,368906458.41561985
sikkim,west,2022,1,TOTAL,144605,277500079.0930386
sikkim,north,2022,1,TOTAL,137930,331402064.1726658
sikkim,east,2022,2,TOTAL,766826,1908886120.2727275
sikkim,south,2022,2,TOTAL,209601,530663891.528832
sikkim,west,2022,2,TOTAL,180548,323305054.1533619
sikkim,north,2022,2,TOTAL,163476,367603628.9518961
sikkim,east,2022,3,TOTAL,794044,1639837896.5598912
sikkim,south,2022,3,TOTAL,220079,502539799.39269716
sikkim,west,2022,3,TOTAL,197652,331337450.51434785
sikkim,north,2022,3,TOTAL,163633,335841461.2357317
sikkim,east,2022,4,TOTAL,828709,1491008376.2351952
sikkim,south,2022,4,TOTAL,738136,1658113932.006267
sikkim,west,2022,4,TOTAL,228431,481473592.9059185
sikkim,north,2022,4,TOTAL,172812,356768812.7225659
tamil-nadu,chennai,2018,1,TOTAL,2010196,2997847000.265506
tamil-nadu,chengalpattu,2018,1,TOTAL,234992,366145056.604301
tamil-nadu,coimbatore,2018,1,TOTAL,73267,116043493.97074056
tamil-nadu,thiruvallur,2018,1,TOTAL,60315,91076373.45347327
tamil-nadu,kancheepuram,2018,1,TOTAL,57943,105956128.93332893
tamil-nadu,tiruppur,2018,1,TOTAL,53815,100986696.11938742
tamil-nadu,salem,2018,1,TOTAL,52912,84235946.33960661
tamil-nadu,krishnagiri,2018,1,TOTAL,51317,82819235.07182719
tamil-nadu,tiruchirappalli,2018,1,TOTAL,46219,86200334.82890616
tamil-nadu,madurai,2018,1,TOTAL,45667,62295253.93820695
tamil-nadu,chennai,2018,2,TOTAL,2771900,5194488793.022476
tamil-nadu,coimbatore,2018,2,TOTAL,423901,748183890.4087677
tamil-nadu,chengalpattu,2018,2,TOTAL,118614,223853090.9032671
tamil-nadu,thiruvallur,2018,2,TOTAL,104334,199193599.15138578
tamil-nadu,kancheepuram,2018,2,TOTAL,98831,179371909.8027706
tamil-nadu,tiruppur,2018,2,TOTAL,82169,160980530.73242915
tamil-nadu,salem,2018,2,TOTAL,80985,172230600.9646459
tamil-nadu,tiruchirappalli,2018,2,TOTAL,78288,157174034.1418513
tamil-nadu,krishnagiri,2018,2,TOTAL,67050,127959281.86532944
tamil-nadu,madurai,2018,2,TOTAL,64872,133464170.21839921
tamil-nadu,chennai,2018,3,TOTAL,4430587,7070098756.153783
tamil-nadu,coimbatore,2018,3,TOTAL,744052,1050152007.6825559
tamil-nadu,chengalpattu,2018,3,TOTAL,163360,273319148.19705296
tamil-nadu,thiruvallur,2018,3,TOTAL,150005,290338070.1790305
tamil-nadu,kancheepuram,2018,3,TOTAL,141460,217401146.047229
tamil-nadu,tiruppur,2018,3,TOTAL,138418,218687635.55921072
tamil-nadu,salem,2018,3,TOTAL,135517,254249371.25811708
tamil-nadu,krishnagiri,2018,3,TOTAL,122218,185321325.48188782
tamil-nadu,tiruchirappalli,2018,3,TOTAL,121577,219715880.519094
tamil-nadu,madurai,2018,3,TOTAL,115851,190924882.79157287
tamil-nadu,chennai,2018,4,TOTAL,5539392,10066365923.24963
tamil-nadu,chengalpattu,2018,4,TOTAL,843859,1423056619.407611
tamil-nadu,coimbatore,2018,4,TOTAL,226430,320761345.3571303
tamil-nadu,thiruvallur,2018,4,TOTAL,209669,384451489.5116932
tamil-nadu,kancheepuram,2018,4,TOTAL,208358,319036633.4215151
tamil-nadu,tiruppur,2018,4,TOTAL,203970,421419396.2658981
tamil-nadu,salem,2018,4,TOTAL,183276,352623543.4756083
tamil-nadu,krishnagiri,2018,4,TOTAL,165149,247756868.24497595
tamil-nadu,tiruchirappalli,2018,4,TOTAL,155543,278569002.94251156
tamil-nadu,madurai,2018,4,TOTAL,155412,305501691.7247781
tamil-nadu,chennai,2019,1,TOTAL,8217185,12799152324.27052
tamil-nadu,chengalpattu,2019,1,TOTAL,1337996,2370445180.2124534
tamil-nadu,coimbatore,2019,1,TOTAL,385521,514070417.7926743
tamil-nadu,thiruvallur,2019,1,TOTAL,379501,519174547.9382769
tamil-nadu,kancheepuram,2019,1,TOTAL,344088,591547622.9547863
tamil-nadu,tiruppur,2019,1,TOTAL,321373,579706051.0532844
tamil-nadu,salem,2019,1,TOTAL,285441,468046147.18516535
tamil-nadu,krishnagiri,2019,1,TOTAL,282825,345351598.74653083
tamil-nadu,tiruchirappalli,2019,1,TOTAL,264329,377930074.5760394
tamil-nadu,madurai,2019,1,TOTAL,255536,449790726.2631589
tamil-nadu,chennai,2019,2,TOTAL,6992850,13700604318.48539
tamil-nadu,chengalpattu,2019,2,TOTAL,1739607,4031103255.4825172
tamil-nadu,coimbatore,2019,2,TOTAL,445866,585669742.30745
tamil-nadu,thiruvallur,2019,2,TOTAL,434002,596518369.3512512
tamil-nadu,kancheepuram,2019,2,TOTAL,422511,937053319.0659298
tamil-nadu,tiruppur,2019,2,TOTAL,412809,917369003.8631979
tamil-nadu,salem,2019,2,TOTAL,302921,491600273.48694897
tamil-nadu,tiruchirappalli,2019,2,TOTAL,301929,661158989.2982836
tamil-nadu,madurai,2019,2,TOTAL,298156,436263623.9209101
tamil-nadu,krishnagiri,2019,2,TOTAL,273109,600958887.6522083
tamil-nadu,chennai,2019,3,TOTAL,6406756,14709936634.889
tamil-nadu,chengalpattu,2019,3,TOTAL,1998001,5484926978.195975
tamil-nadu,coimbatore,2019,3,TOTAL,722934,796879009.5874771
tamil-nadu,thiruvallur,2019,3,TOTAL,649021,734602492.2289515
tamil-nadu,kancheepuram,2019,3,TOTAL,512223,1307747080.3076725
tamil-nadu,tiruppur,2019,3,TOTAL,510742,1301324485.20942
tamil-nadu,salem,2019,3,TOTAL,451652,552719273.3423706
tamil-nadu,tiruchirappalli,2019,3,TOTAL,422801,601833751.4182258
tamil-nadu,madurai,2019,3,TOTAL,373860,917332900.1667721
tamil-nadu,krishnagiri,2019,3,TOTAL,335042,449183531.5210887
tamil-nadu,chennai,2019,4,TOTAL,10008230,21375916666.727257
tamil-nadu,chengalpattu,2019,4,TOTAL,2511187,6450498209.012604
tamil-nadu,coimbatore,2019,4,TOTAL,949727,977965752.8065317
tamil-nadu,thiruvallur,2019,4,TOTAL,866888,899930959.1075094
tamil-nadu,kancheepuram,2019,4,TOTAL,652932,1545981089.7466207
tamil-nadu,tiruppur,2019,4,TOTAL,635201,702860307.7140641
tamil-nadu,salem,2019,4,TOTAL,615141,1454784543.1661992
